office,state_po,district,special,ext_D,ext_R,scored_D,scored_R,ideology_gap,year
HOUSE,MA,8,False,-0.3389999999999999,0.0,True,False,0.3389999999999999,2022
HOUSE,MA,9,False,-0.147,0.0,True,False,0.147,2022
HOUSE,MD,1,False,0.0,-0.2670000000000001,False,True,-0.2670000000000001,2022
HOUSE,MD,2,False,-0.569,0.0,True,False,0.569,2022
HOUSE,MD,3,False,0.044,0.0,True,False,-0.044,2022
HOUSE,MD,4,False,0.0,0.0,False,False,0.0,2022
HOUSE,MD,5,False,-0.3829999999999999,0.1369999999999998,True,True,0.5199999999999998,2022
HOUSE,MD,6,False,-0.752,0.0439999999999998,True,True,0.7959999999999998,2022
HOUSE,MD,7,False,-0.2109999999999999,0.0,True,False,0.2109999999999999,2022
HOUSE,MD,8,False,0.122,0.1689999999999998,True,True,0.0469999999999998,2022
HOUSE,ME,1,False,0.2079999999999999,0.0,True,False,-0.2079999999999999,2022
HOUSE,ME,2,False,0.122,-0.2080000000000001,True,True,-0.3300000000000002,2022
HOUSE,MI,1,False,0.0,-0.1680000000000001,False,True,-0.1680000000000001,2022
HOUSE,MI,2,False,0.3340000000000001,-0.199,True,True,-0.5330000000000001,2022
HOUSE,MI,3,False,0.141,0.0,True,False,-0.141,2022
HOUSE,MI,4,False,0.0,-0.04,False,True,-0.04,2022
HOUSE,MI,5,False,0.0,0.0,False,False,0.0,2022
HOUSE,MI,6,False,-0.2339999999999999,0.0,True,False,0.2339999999999999,2022
HOUSE,MI,7,False,0.089,0.0,True,False,-0.089,2022
HOUSE,MI,8,False,-0.144,0.1529999999999998,True,True,0.2969999999999998,2022
HOUSE,MI,9,False,0.2370000000000001,0.0,True,False,-0.2370000000000001,2022
HOUSE,MI,10,False,0.0,0.0,False,False,0.0,2022
HOUSE,MI,11,False,-0.012,0.0,True,False,0.012,2022
HOUSE,MI,12,False,0.2590000000000001,0.0,True,False,-0.2590000000000001,2022
HOUSE,MI,13,False,0.0,0.0,False,False,0.0,2022
HOUSE,MN,1,False,0.0,0.0,False,False,0.0,2022
HOUSE,MN,2,False,0.091,0.1649999999999998,True,True,0.0739999999999997,2022
HOUSE,MN,3,False,-0.0609999999999999,0.0,True,False,0.0609999999999999,2022
HOUSE,MN,4,False,0.052,0.0,True,False,-0.052,2022
HOUSE,MN,5,False,0.2770000000000001,0.0,True,False,-0.2770000000000001,2022
HOUSE,MN,6,False,0.0,-0.0490000000000001,False,True,-0.0490000000000001,2022
HOUSE,MN,7,False,0.0,0.1549999999999998,False,True,0.1549999999999998,2022
HOUSE,MN,8,False,0.0,-0.0810000000000001,False,True,-0.0810000000000001,2022
HOUSE,MO,1,False,0.3,0.0,True,False,-0.3,2022
HOUSE,MO,2,False,0.0,0.0289999999999999,False,True,0.0289999999999999,2022
HOUSE,MO,3,False,0.0,-0.189,False,True,-0.189,2022
HOUSE,MO,4,False,0.0,0.0,False,False,0.0,2022
HOUSE,MO,5,False,-0.3259999999999999,0.3599999999999999,True,True,0.6859999999999998,2022
HOUSE,MO,6,False,0.2219999999999999,-0.4770000000000001,True,True,-0.6990000000000001,2022
HOUSE,MO,7,False,0.0,0.0,False,False,0.0,2022
HOUSE,MO,8,False,0.0,-0.123,False,True,-0.123,2022
HOUSE,MS,1,False,0.0,-0.1120000000000001,False,True,-0.1120000000000001,2022
HOUSE,MS,2,False,-0.3749999999999999,0.4229999999999998,True,True,0.7979999999999998,2022
HOUSE,MS,3,False,0.0,-0.036,False,True,-0.036,2022
HOUSE,MS,4,False,0.0,0.0,False,False,0.0,2022
HOUSE,MT,1,False,0.0,0.0249999999999999,False,True,0.0249999999999999,2022
HOUSE,MT,2,False,0.0,0.3849999999999998,False,True,0.3849999999999998,2022
HOUSE,NC,1,False,0.0,0.0,False,False,0.0,2022
HOUSE,NC,2,False,0.041,0.0,True,False,-0.041,2022
HOUSE,NC,3,False,0.0,-0.018,False,True,-0.018,2022
HOUSE,NC,4,False,0.0,0.0,False,False,0.0,2022
HOUSE,NC,5,False,0.0,-0.1980000000000001,False,True,-0.1980000000000001,2022
HOUSE,NC,6,False,-0.1639999999999999,0.0,True,False,0.1639999999999999,2022
HOUSE,NC,7,False,0.0,-0.034,False,True,-0.034,2022
HOUSE,NC,8,False,0.242,0.1759999999999999,True,True,-0.066,2022
HOUSE,NC,9,False,0.0,-0.0150000000000001,False,True,-0.0150000000000001,2022
HOUSE,NC,10,False,0.0,-0.3480000000000001,False,True,-0.3480000000000001,2022
HOUSE,NC,11,False,0.0,0.0,False,False,0.0,2022
HOUSE,NC,12,False,-0.0489999999999999,0.0,True,False,0.0489999999999999,2022
HOUSE,NC,13,False,0.0,0.0,False,False,0.0,2022
HOUSE,NC,14,False,0.0,0.0,False,False,0.0,2022
HOUSE,ND,0,False,,-0.0370000000000001,,True,-0.0370000000000001,2022
HOUSE,NE,1,False,0.0,0.0,False,False,0.0,2022
HOUSE,NE,2,False,0.0,-0.195,False,True,-0.195,2022
HOUSE,NE,3,False,0.0,-0.0790000000000001,False,True,-0.0790000000000001,2022
HOUSE,NH,1,False,0.058,0.0,True,False,-0.058,2022
HOUSE,NH,2,False,0.157,0.0,True,False,-0.157,2022
HOUSE,NJ,1,False,-0.6829999999999999,0.1679999999999999,True,True,0.8509999999999999,2022
HOUSE,NJ,2,False,0.0,-0.0550000000000001,False,True,-0.0550000000000001,2022
HOUSE,NJ,3,False,0.124,0.0,True,False,-0.124,2022
HOUSE,NJ,4,False,0.0,-0.5990000000000001,False,True,-0.5990000000000001,2022
HOUSE,NJ,5,False,-0.4359999999999999,-0.3390000000000001,True,True,0.0969999999999998,2022
HOUSE,NJ,6,False,-0.422,0.0,True,False,0.422,2022
HOUSE,NJ,7,False,0.146,-0.4040000000000001,True,True,-0.5500000000000002,2022
HOUSE,NJ,8,False,0.0,0.0,False,False,0.0,2022
HOUSE,NJ,9,False,-0.3409999999999999,-0.1540000000000001,True,True,0.1869999999999998,2022
HOUSE,NJ,10,False,-0.1779999999999999,0.0,True,False,0.1779999999999999,2022
HOUSE,NJ,11,False,0.042,0.0,True,False,-0.042,2022
HOUSE,NJ,12,False,0.065,0.0,True,False,-0.065,2022
HOUSE,NM,1,False,0.097,0.1359999999999999,True,True,0.0389999999999998,2022
HOUSE,NM,2,False,0.0,0.1819999999999999,False,True,0.1819999999999999,2022
HOUSE,NM,3,False,0.083,0.0,True,False,-0.083,2022
HOUSE,NV,1,False,-0.1579999999999999,0.0,True,False,0.1579999999999999,2022
HOUSE,NV,2,False,0.0,-0.1980000000000001,False,True,-0.1980000000000001,2022
HOUSE,NV,3,False,-0.1039999999999999,0.0,True,False,0.1039999999999999,2022
HOUSE,NV,4,False,-0.12,0.1739999999999999,True,True,0.2939999999999999,2022
HOUSE,NY,1,False,0.001,0.0,True,False,-0.001,2022
HOUSE,NY,2,False,0.065,-0.2510000000000001,True,True,-0.3160000000000001,2022
HOUSE,NY,3,False,0.0,0.1919999999999999,False,True,0.1919999999999999,2022
HOUSE,NY,4,False,0.0,0.0,False,False,0.0,2022
HOUSE,NY,5,False,-0.3909999999999999,0.0,True,False,0.3909999999999999,2022
HOUSE,NY,6,False,-0.366,0.1369999999999998,True,True,0.5029999999999998,2022
HOUSE,NY,7,False,0.0,0.0,False,False,0.0,2022
HOUSE,NY,8,False,-0.3949999999999999,0.0,True,False,0.3949999999999999,2022
HOUSE,NY,9,False,-0.1139999999999999,,True,,0.1139999999999999,2022
HOUSE,NY,10,False,0.0,0.0,False,False,0.0,2022
HOUSE,NY,11,False,0.0,-0.2450000000000001,False,True,-0.2450000000000001,2022
HOUSE,NY,12,False,0.085,0.0,True,False,-0.085,2022
HOUSE,NY,13,False,-0.246,,True,,0.246,2022
HOUSE,NY,14,False,0.3340000000000001,0.0,True,False,-0.3340000000000001,2022
HOUSE,NY,15,False,-0.1889999999999999,0.0,True,False,0.1889999999999999,2022
HOUSE,NY,16,False,0.256,0.0,True,False,-0.256,2022
HOUSE,NY,17,False,0.075,0.0,True,False,-0.075,2022
HOUSE,NY,18,False,-0.0369999999999999,0.0,True,False,0.0369999999999999,2022
HOUSE,NY,19,False,0.0,0.0,False,False,0.0,2022
HOUSE,NY,20,False,-0.0749999999999999,0.1709999999999998,True,True,0.2459999999999997,2022
HOUSE,NY,21,False,0.0,0.0749999999999999,False,True,0.0749999999999999,2022
HOUSE,NY,22,False,-0.0279999999999999,0.0,True,False,0.0279999999999999,2022
HOUSE,NY,23,False,0.059,0.0,True,False,-0.059,2022
HOUSE,NY,24,False,0.0,0.119,False,True,0.119,2022
HOUSE,NY,25,False,-0.25,0.0,True,False,0.25,2022
HOUSE,NY,26,False,-0.5249999999999999,0.0,True,False,0.5249999999999999,2022
HOUSE,OH,1,False,0.0,0.0069999999999998,False,True,0.0069999999999998,2022
HOUSE,OH,2,False,0.0,-0.1780000000000001,False,True,-0.1780000000000001,2022
HOUSE,OH,3,False,-0.412,0.0,True,False,0.412,2022
HOUSE,OH,4,False,0.0,0.2779999999999998,False,True,0.2779999999999998,2022
HOUSE,OH,5,False,0.0,-0.145,False,True,-0.145,2022
HOUSE,OH,6,False,-0.3429999999999999,-0.3600000000000001,True,True,-0.0170000000000001,2022
HOUSE,OH,7,False,0.0,0.0,False,False,0.0,2022
HOUSE,OH,8,False,0.1899999999999999,-0.014,True,True,-0.2039999999999999,2022
HOUSE,OH,9,False,-0.508,0.0,True,False,0.508,2022
HOUSE,OH,10,False,0.2710000000000001,-0.3420000000000001,True,True,-0.6130000000000002,2022
HOUSE,OH,11,False,-0.2929999999999999,0.0,True,False,0.2929999999999999,2022
HOUSE,OH,12,False,0.0,-0.3040000000000001,False,True,-0.3040000000000001,2022
HOUSE,OH,13,False,0.0,0.0,False,False,0.0,2022
HOUSE,OH,14,False,0.0,-0.5320000000000001,False,True,-0.5320000000000001,2022
HOUSE,OH,15,False,0.0,0.0,False,False,0.0,2022
HOUSE,OK,1,False,0.0,-0.0970000000000002,False,True,-0.0970000000000002,2022
HOUSE,OK,2,False,0.0,0.0,False,False,0.0,2022
HOUSE,OK,3,False,0.0,-0.193,False,True,-0.193,2022
HOUSE,OK,4,False,0.2019999999999999,-0.4660000000000001,True,True,-0.668,2022
HOUSE,OK,5,False,0.0,0.0839999999999998,False,True,0.0839999999999998,2022
HOUSE,OR,1,False,0.036,0.0,True,False,-0.036,2022
HOUSE,OR,2,False,0.0,-0.1880000000000001,False,True,-0.1880000000000001,2022
HOUSE,OR,3,False,-0.0959999999999999,0.3319999999999998,True,True,0.4279999999999998,2022
HOUSE,OR,4,False,0.0,0.2089999999999998,False,True,0.2089999999999998,2022
HOUSE,OR,5,False,0.242,0.0,True,False,-0.242,2022
HOUSE,OR,6,False,0.0,0.0,False,False,0.0,2022
HOUSE,PA,1,False,0.0,-0.6970000000000001,False,True,-0.6970000000000001,2022
HOUSE,PA,2,False,-0.429,0.0,True,False,0.429,2022
HOUSE,PA,3,False,-0.1139999999999999,,True,,0.1139999999999999,2022
HOUSE,PA,4,False,-0.0409999999999999,0.0,True,False,0.0409999999999999,2022
HOUSE,PA,5,False,0.08,0.0,True,False,-0.08,2022
HOUSE,PA,6,False,0.043,0.0,True,False,-0.043,2022
HOUSE,PA,7,False,0.071,0.0,True,True,-0.071,2022
HOUSE,PA,8,False,-0.006,0.0689999999999999,True,True,0.0749999999999999,2022
HOUSE,PA,9,False,0.0,-0.439,False,True,-0.439,2022
HOUSE,PA,10,False,0.0,0.0729999999999999,False,True,0.0729999999999999,2022
HOUSE,PA,11,False,0.0,-0.1820000000000001,False,True,-0.1820000000000001,2022
HOUSE,PA,12,False,0.0,0.0,False,False,0.0,2022
HOUSE,PA,13,False,,-0.4270000000000001,,True,-0.4270000000000001,2022
HOUSE,PA,14,False,,-0.3330000000000001,,True,-0.3330000000000001,2022
HOUSE,PA,15,False,0.0,-0.2340000000000002,False,True,-0.2340000000000002,2022
HOUSE,PA,16,False,0.0,-0.2140000000000002,False,True,-0.2140000000000002,2022
HOUSE,PA,17,False,0.0,0.0,False,False,0.0,2022
HOUSE,RI,1,False,0.063,0.0,True,False,-0.063,2022
HOUSE,RI,2,False,0.0,0.0,False,False,0.0,2022
HOUSE,SC,1,False,0.0,0.1469999999999998,False,True,0.1469999999999998,2022
HOUSE,SC,2,False,0.0,-0.123,False,True,-0.123,2022
HOUSE,SC,3,False,,0.1179999999999998,,True,0.1179999999999998,2022
HOUSE,SC,4,False,,-0.2810000000000001,,True,-0.2810000000000001,2022
HOUSE,SC,5,False,0.0,0.0069999999999998,False,True,0.0069999999999998,2022
HOUSE,SC,6,False,-0.3299999999999999,0.0,True,False,0.3299999999999999,2022
HOUSE,SC,7,False,0.0,0.0,False,False,0.0,2022
HOUSE,SD,0,False,,-0.0710000000000001,,True,-0.0710000000000001,2022
HOUSE,TN,1,False,0.0,-0.0670000000000001,False,True,-0.0670000000000001,2022
HOUSE,TN,2,False,0.0,-0.127,False,True,-0.127,2022
HOUSE,TN,3,False,0.0,-0.145,False,True,-0.145,2022
HOUSE,TN,4,False,0.0,0.0169999999999999,False,True,0.0169999999999999,2022
HOUSE,TN,5,False,0.0,0.0,False,False,0.0,2022
HOUSE,TN,6,False,0.0,-0.1060000000000001,False,True,-0.1060000000000001,2022
HOUSE,TN,7,False,0.0,0.119,False,True,0.119,2022
HOUSE,TN,8,False,0.0,-0.123,False,True,-0.123,2022
HOUSE,TN,9,False,-0.518,0.0679999999999998,True,True,0.5859999999999999,2022
HOUSE,TX,1,False,0.0,0.0,False,False,0.0,2022
HOUSE,TX,2,False,0.0,0.2139999999999999,False,True,0.2139999999999999,2022
HOUSE,TX,3,False,0.0,0.0,False,False,0.0,2022
HOUSE,TX,4,False,0.0,0.0969999999999999,False,True,0.0969999999999999,2022
HOUSE,TX,5,False,0.0,-0.0810000000000001,False,True,-0.0810000000000001,2022
HOUSE,TX,6,False,,0.2619999999999998,,True,0.2619999999999998,2022
HOUSE,TX,7,False,-0.024,0.2289999999999998,True,True,0.2529999999999999,2022
HOUSE,TX,8,False,0.014,0.0,True,False,-0.014,2022
HOUSE,TX,9,False,-0.12,0.0,True,False,0.12,2022
HOUSE,TX,10,False,0.0,-0.1050000000000002,False,True,-0.1050000000000002,2022
HOUSE,TX,11,False,,0.1839999999999999,,True,0.1839999999999999,2022
HOUSE,TX,12,False,0.0,-0.322,False,True,-0.322,2022
HOUSE,TX,13,False,0.0,0.246,False,True,0.246,2022
HOUSE,TX,14,False,0.258,-0.167,True,True,-0.425,2022
HOUSE,TX,15,False,0.0,0.1889999999999998,False,True,0.1889999999999998,2022
HOUSE,TX,16,False,-0.41,0.3119999999999998,True,True,0.7219999999999998,2022
HOUSE,TX,17,False,0.0,-0.05,False,True,-0.05,2022
HOUSE,TX,18,False,-0.346,0.0,True,False,0.346,2022
HOUSE,TX,19,False,,0.0069999999999998,,True,0.0069999999999998,2022
HOUSE,TX,20,False,0.1019999999999999,0.0,True,False,-0.1019999999999999,2022
HOUSE,TX,21,False,0.0,0.2349999999999998,False,True,0.2349999999999998,2022
HOUSE,TX,22,False,0.0,0.0959999999999998,False,True,0.0959999999999998,2022
HOUSE,TX,23,False,0.0,0.0549999999999999,False,True,0.0549999999999999,2022
HOUSE,TX,24,False,0.2099999999999999,0.0919999999999998,True,True,-0.1180000000000001,2022
HOUSE,TX,25,False,,0.0439999999999998,,True,0.0439999999999998,2022
HOUSE,TX,26,False,,-0.1860000000000001,,True,-0.1860000000000001,2022
HOUSE,TX,27,False,0.0,0.0329999999999999,False,True,0.0329999999999999,2022
HOUSE,TX,28,False,-1.224,0.0,True,False,1.224,2022
HOUSE,TX,29,False,-0.1929999999999999,0.0,True,False,0.1929999999999999,2022
HOUSE,TX,30,False,0.0,0.0,False,False,0.0,2022
HOUSE,TX,31,False,,0.0479999999999998,,True,0.0479999999999998,2022
HOUSE,TX,32,False,0.057,0.0,True,False,-0.057,2022
HOUSE,TX,33,False,-0.255,0.0,True,False,0.255,2022
HOUSE,TX,34,False,-0.645,0.0,True,False,0.645,2022
HOUSE,TX,35,False,0.0,0.0,False,False,0.0,2022
HOUSE,TX,36,False,0.0,-0.012,False,True,-0.012,2022
HOUSE,TX,37,False,0.098,0.2779999999999998,True,True,0.1799999999999997,2022
HOUSE,TX,38,False,0.0,0.2089999999999998,False,True,0.2089999999999998,2022
HOUSE,UT,1,False,0.0,-0.3490000000000001,False,True,-0.3490000000000001,2022
HOUSE,UT,2,False,0.0,-0.2330000000000001,False,True,-0.2330000000000001,2022
HOUSE,UT,3,False,0.0,-0.3740000000000001,False,True,-0.3740000000000001,2022
HOUSE,UT,4,False,0.205,0.2259999999999999,True,True,0.0209999999999999,2022
HOUSE,VA,1,False,0.0,-0.2440000000000002,False,True,-0.2440000000000002,2022
HOUSE,VA,2,False,-0.018,0.0,True,False,0.018,2022
HOUSE,VA,3,False,-0.147,0.0,True,False,0.147,2022
HOUSE,VA,4,False,-0.0909999999999999,0.1649999999999998,True,True,0.2559999999999998,2022
HOUSE,VA,5,False,0.0,0.1989999999999998,False,True,0.1989999999999998,2022
HOUSE,VA,6,False,0.2310000000000001,-0.0090000000000001,True,True,-0.2400000000000002,2022
HOUSE,VA,7,False,0.1109999999999999,0.0,True,False,-0.1109999999999999,2022
HOUSE,VA,8,False,-0.1079999999999999,0.0,True,False,0.1079999999999999,2022
HOUSE,VA,9,False,0.0,-0.084,False,True,-0.084,2022
HOUSE,VA,10,False,0.1089999999999999,0.0,True,False,-0.1089999999999999,2022
HOUSE,VA,11,False,-0.0709999999999999,0.0,True,False,0.0709999999999999,2022
HOUSE,VT,0,False,0.0,0.0,False,False,0.0,2022
HOUSE,WA,1,False,0.096,0.0,True,False,-0.096,2022
HOUSE,WA,2,False,-0.0339999999999999,0.2019999999999999,True,True,0.2359999999999998,2022
HOUSE,WA,3,False,0.0,0.0,False,False,0.0,2022
HOUSE,WA,4,False,0.0,-0.4340000000000001,False,True,-0.4340000000000001,2022
HOUSE,WA,5,False,0.0,0.0,False,True,0.0,2022
HOUSE,WA,6,False,-0.0469999999999999,0.2599999999999998,True,True,0.3069999999999997,2022
HOUSE,WA,7,False,0.2290000000000001,0.0,True,False,-0.2290000000000001,2022
HOUSE,WA,8,False,0.2019999999999999,0.0,True,False,-0.2019999999999999,2022
HOUSE,WA,9,False,-0.3719999999999999,0.3479999999999998,True,True,0.7199999999999998,2022
HOUSE,WA,10,False,-0.0399999999999999,0.3359999999999998,True,True,0.3759999999999998,2022
HOUSE,WI,1,False,0.0,0.0419999999999998,False,True,0.0419999999999998,2022
HOUSE,WI,2,False,0.148,0.0,True,False,-0.148,2022
HOUSE,WI,3,False,0.0,0.2469999999999999,False,True,0.2469999999999999,2022
HOUSE,WI,4,False,-0.0949999999999999,0.2749999999999999,True,True,0.3699999999999999,2022
HOUSE,WI,5,False,0.0,0.2089999999999998,False,True,0.2089999999999998,2022
HOUSE,WI,6,False,,0.1879999999999999,,True,0.1879999999999999,2022
HOUSE,WI,7,False,0.0,0.2789999999999999,False,True,0.2789999999999999,2022
HOUSE,WI,8,False,0.0,-0.143,False,True,-0.143,2022
HOUSE,WV,1,False,0.0,-0.1840000000000001,False,True,-0.1840000000000001,2022
HOUSE,WV,2,False,0.0,-0.0150000000000001,False,True,-0.0150000000000001,2022
HOUSE,WY,0,False,0.2079999999999999,0.0,True,False,-0.2079999999999999,2022
SEN,AL,0,False,0.0,0.0,False,False,0.0,2022
SEN,AR,0,False,0.0,-0.221,False,True,-0.221,2022
SEN,AZ,0,False,0.2410000000000001,0.0,True,False,-0.2410000000000001,2022
SEN,CA,0,False,-0.0759999999999999,0.0,True,False,0.0759999999999999,2022
SEN,CA,0,True,-0.0759999999999999,0.0,True,False,0.0759999999999999,2022
SEN,CO,0,False,0.1089999999999999,0.0,True,False,-0.1089999999999999,2022
SEN,FL,0,False,0.0,0.1389999999999998,False,True,0.1389999999999998,2022
SEN,GA,0,False,0.2770000000000001,0.0,True,False,-0.2770000000000001,2022
SEN,HI,0,False,-0.2179999999999999,0.0,True,False,0.2179999999999999,2022
SEN,IA,0,False,0.0,-0.3930000000000001,False,True,-0.3930000000000001,2022
SEN,ID,0,False,0.0,-0.4710000000000001,False,True,-0.4710000000000001,2022
SEN,IL,0,False,,0.0,,False,0.0,2022
SEN,IN,0,False,0.0,0.0119999999999997,False,True,0.0119999999999997,2022
SEN,KS,0,False,0.0,-0.179,False,True,-0.179,2022
SEN,KY,0,False,0.2470000000000001,-0.0690000000000001,True,True,-0.3160000000000003,2022
SEN,LA,0,False,0.0,0.0939999999999998,False,True,0.0939999999999998,2022
SEN,MD,0,False,,0.0,,False,0.0,2022
SEN,MO,0,False,0.0,0.0,False,False,0.0,2022
SEN,NC,0,False,0.0,0.0,False,False,0.0,2022
SEN,ND,0,False,0.0,-0.181,False,True,-0.181,2022
SEN,NH,0,False,0.217,0.0889999999999999,True,True,-0.1280000000000001,2022
SEN,NV,0,False,0.25,0.0,True,False,-0.25,2022
SEN,NY,0,False,-0.0269999999999999,0.0,True,False,0.0269999999999999,2022
SEN,OH,0,False,0.0,0.0,False,False,0.0,2022
SEN,OK,0,False,0.0,-0.1190000000000002,False,True,-0.1190000000000002,2022
SEN,OK,0,True,0.0,0.0,False,False,0.0,2022
SEN,OR,0,False,-0.1039999999999999,0.2579999999999998,True,True,0.3619999999999997,2022
SEN,PA,0,False,0.242,0.0,True,False,-0.242,2022
SEN,SC,0,False,0.0,0.1389999999999998,False,True,0.1389999999999998,2022
SEN,SD,0,False,0.0,-0.0590000000000001,False,True,-0.0590000000000001,2022
SEN,UT,0,False,,0.0329999999999999,,True,0.0329999999999999,2022
SEN,VT,0,False,0.0,0.0,False,False,0.0,2022
SEN,WA,0,False,0.1959999999999999,0.0,True,False,-0.1959999999999999,2022
SEN,WI,0,False,0.0,0.1819999999999999,False,True,0.1819999999999999,2022
HOUSE,AK,0,False,0.217,-0.0729999999999999,True,True,-0.29,2024
HOUSE,AL,1,False,0.0,0.018,False,True,0.018,2024
HOUSE,AL,2,False,0.0,0.0,False,False,0.0,2024
HOUSE,AL,3,False,,-0.3439999999999998,,True,-0.3439999999999998,2024
HOUSE,AL,4,False,,-0.1999999999999999,,True,-0.1999999999999999,2024
HOUSE,AL,5,False,,-0.2169999999999998,,True,-0.2169999999999998,2024
HOUSE,AL,6,False,0.0,0.016,False,True,0.016,2024
HOUSE,AL,7,False,-0.37,0.0,True,False,0.37,2024
HOUSE,AR,1,False,0.0,-0.2549999999999999,False,True,-0.2549999999999999,2024
HOUSE,AR,2,False,0.0,-0.2959999999999999,False,True,-0.2959999999999999,2024
HOUSE,AR,3,False,0.0,-0.3199999999999999,False,True,-0.3199999999999999,2024
HOUSE,AR,4,False,0.0,-0.2319999999999999,False,True,-0.2319999999999999,2024
HOUSE,AZ,1,False,0.0,-0.0099999999999997,False,True,-0.0099999999999997,2024
HOUSE,AZ,2,False,0.0,0.312,False,True,0.312,2024
HOUSE,AZ,3,False,0.0,0.1980000000000001,False,True,0.1980000000000001,2024
HOUSE,AZ,4,False,-0.2259999999999999,0.1280000000000001,True,True,0.3540000000000001,2024
HOUSE,AZ,5,False,0.0,0.2340000000000002,False,True,0.2340000000000002,2024
HOUSE,AZ,6,False,0.1059999999999999,0.0330000000000001,True,True,-0.0729999999999998,2024
HOUSE,AZ,7,False,0.071,0.0,True,False,-0.071,2024
HOUSE,AZ,8,False,0.0,0.0,False,False,0.0,2024
HOUSE,AZ,9,False,0.0,0.1940000000000001,False,True,0.1940000000000001,2024
HOUSE,CA,1,False,0.0,-0.2159999999999999,False,True,-0.2159999999999999,2024
HOUSE,CA,2,False,0.1079999999999999,-0.3519999999999998,True,True,-0.4599999999999998,2024
HOUSE,CA,3,False,0.203,-0.0859999999999998,True,True,-0.2889999999999999,2024
HOUSE,CA,4,False,-0.2149999999999999,0.0,True,False,0.2149999999999999,2024
HOUSE,CA,5,False,0.24,0.012,True,True,-0.2279999999999999,2024
HOUSE,CA,6,False,-0.025,0.193,True,True,0.218,2024
HOUSE,CA,7,False,-0.0969999999999999,0.0,True,False,0.0969999999999999,2024
HOUSE,CA,8,False,-0.3139999999999999,0.217,True,True,0.531,2024
HOUSE,CA,9,False,0.145,0.0,True,False,-0.145,2024
HOUSE,CA,10,False,0.017,0.0,True,False,-0.017,2024
HOUSE,CA,11,False,0.1169999999999999,0.0,True,False,-0.1169999999999999,2024
HOUSE,CA,12,False,0.0,,False,,0.0,2024
HOUSE,CA,13,False,-0.3069999999999999,-0.0729999999999999,True,True,0.2339999999999999,2024
HOUSE,CA,14,False,0.042,0.0,True,False,-0.042,2024
HOUSE,CA,15,False,-0.0429999999999999,0.0,True,False,0.0429999999999999,2024
HOUSE,CA,16,False,0.0,,False,,0.0,2024
HOUSE,CA,17,False,-0.0,0.0,True,False,0.0,2024
HOUSE,CA,18,False,0.061,0.0470000000000001,True,True,-0.0139999999999999,2024
HOUSE,CA,19,False,-0.4059999999999999,0.0,True,False,0.4059999999999999,2024
HOUSE,CA,20,False,,0.0,,False,0.0,2024
HOUSE,CA,21,False,-0.853,-0.0629999999999999,True,True,0.79,2024
HOUSE,CA,22,False,0.082,-0.3209999999999999,True,True,-0.403,2024
HOUSE,CA,23,False,0.175,-0.1509999999999998,True,True,-0.3259999999999998,2024
HOUSE,CA,24,False,-0.007,0.0,True,False,0.007,2024
HOUSE,CA,25,False,0.003,0.0,True,False,-0.003,2024
HOUSE,CA,26,False,0.136,0.0,True,False,-0.136,2024
HOUSE,CA,27,False,0.0,0.1380000000000001,False,True,0.1380000000000001,2024
HOUSE,CA,28,False,-0.13,0.0,True,False,0.13,2024
HOUSE,CA,29,False,0.0,0.0,False,False,0.0,2024
HOUSE,CA,30,False,0.0,0.0,False,False,0.0,2024
HOUSE,CA,31,False,0.1579999999999999,0.0,True,False,-0.1579999999999999,2024
HOUSE,CA,32,False,-0.364,0.0,True,False,0.364,2024
HOUSE,CA,33,False,-0.0729999999999999,0.0,True,False,0.0729999999999999,2024
HOUSE,CA,34,False,-0.1749999999999999,,True,,0.1749999999999999,2024
HOUSE,CA,35,False,-0.3349999999999999,0.143,True,True,0.478,2024
HOUSE,CA,36,False,-0.134,-0.2089999999999998,True,True,-0.0749999999999998,2024
HOUSE,CA,37,False,-0.0459999999999999,,True,,0.0459999999999999,2024
HOUSE,CA,38,False,-0.1009999999999999,-0.564,True,True,-0.4629999999999999,2024
HOUSE,CA,39,False,0.1049999999999999,0.0,True,False,-0.1049999999999999,2024
HOUSE,CA,40,False,0.0,0.0630000000000001,False,True,0.0630000000000001,2024
HOUSE,CA,41,False,0.131,-0.3989999999999999,True,True,-0.5299999999999999,2024
HOUSE,CA,42,False,-0.2979999999999999,0.0,True,False,0.2979999999999999,2024
HOUSE,CA,43,False,-0.0499999999999999,0.0,True,False,0.0499999999999999,2024
HOUSE,CA,44,False,-0.141,0.0,True,False,0.141,2024
HOUSE,CA,45,False,0.0,0.151,False,True,0.151,2024
HOUSE,CA,46,False,-0.487,0.0,True,False,0.487,2024
HOUSE,CA,47,False,0.0,-0.1839999999999999,False,True,-0.1839999999999999,2024
HOUSE,CA,48,False,0.171,0.0830000000000001,True,True,-0.0879999999999998,2024
HOUSE,CA,49,False,0.135,0.0,True,False,-0.135,2024
HOUSE,CA,50,False,-0.1709999999999999,0.0,True,False,0.1709999999999999,2024
HOUSE,CA,51,False,-0.009,-0.2159999999999999,True,True,-0.2069999999999999,2024
HOUSE,CA,52,False,-0.744,0.0,True,False,0.744,2024
HOUSE,CO,1,False,-0.0729999999999999,0.0,True,False,0.0729999999999999,2024
HOUSE,CO,2,False,0.036,0.4750000000000001,True,True,0.439,2024
HOUSE,CO,3,False,0.136,0.0,True,False,-0.136,2024
