year,state_po,district,dem,rep,winner,winner_side,house_margin,contested,pres_margin,incumbent_side,resid_raw,year_effect,winner_sign,winner_edge,winner_key,winner_was_incumbent,known_pres,resid_known
2022,MN,4,200055,95493,BETTY MCCOLLUM,D,35.379024726947904,True,38.367346938775505,1,-2.988322211827601,-5.373451028864451,1,2.3851288170368496,MCCOLLUM B,True,38.367346938775505,2.374107101518277
2022,MN,5,214224,70702,ILHAN OMAR,D,50.37167545257365,True,64.48979591836735,1,-14.118120465793702,-5.373451028864451,1,-8.74466943692925,OMAR I,True,64.48979591836735,-8.755691152447824
2022,MN,6,120852,198145,TOM EMMER,R,-24.230008432681185,True,-17.995910020449898,-1,-6.234098412231287,-5.373451028864451,-1,0.8606473833668362,EMMER T,True,-17.995910020449898,-0.871669098885409
2022,MN,7,84455,204766,MICHELLE FISCHBACH,R,-41.598293346610376,True,-33.808553971486766,-1,-7.7897393751236095,-5.373451028864451,-1,2.416288346259159,FISCHBACH M,True,-33.808553971486766,-2.4273100617777317
2022,MN,8,141009,188755,PETE STAUBER,R,-14.478839412428282,True,-11.518858307849138,-1,-2.9599811045791444,-5.373451028864451,-1,-2.413469924285306,STAUBER P,True,-11.518858307849138,2.4024482087667334
2022,MO,1,160999,53767,CORI BUSH,D,49.92969091941927,True,59.34959349593497,1,-9.419902576515696,-5.373451028864451,1,-4.0464515476512455,BUSH C,True,59.34959349593497,-4.057473263169818
2022,MO,2,135895,173277,ANN WAGNER,R,-12.091004360032603,True,-7.833163784333675,-1,-4.2578405756989275,-5.373451028864451,-1,-1.115610453165523,WAGNER A,True,-7.833163784333675,1.1045887376469503
2022,MO,3,96851,180746,BLAINE LUETKEMEYER,R,-30.22186839194948,True,-26.80937818552498,-1,-3.4124902064245006,-5.373451028864451,-1,-1.96096082243995,LUETKEMEYER B,True,-26.80937818552498,1.9499391069213772
2022,MO,4,67069,181890,MARK ALFORD,R,-46.12044553520861,True,-40.204081632653065,0,-5.9163639025555455,-5.373451028864451,-1,0.5429128736910949,ALFORD M,False,-40.204081632653065,-0.5539345892096676
2022,MO,5,140688,84008,EMANUEL CLEAVER,D,25.225193149855805,True,26.80937818552498,1,-1.5841850356691758,-5.373451028864451,1,3.789265993195275,CLEAVER E,True,26.80937818552498,3.778244277676702
2022,MO,6,72253,184865,SAM GRAVES,R,-43.7977893418586,True,-37.74160732451678,-1,-6.0561820173418255,-5.373451028864451,-1,0.6827309884773749,GRAVES S,True,-37.74160732451678,-0.6937527039959477
2022,MO,7,67485,178592,ERIC BURLISON,R,-45.15131442597236,True,-42.158859470468435,0,-2.9924549555039235,-5.373451028864451,-1,-2.380996073360527,BURLISON E,False,-42.158859470468435,2.3699743578419543
2022,MO,8,53738,186472,JASON SMITH,R,-55.25748303567712,True,-52.12981744421907,-1,-3.1276655914580473,-5.373451028864451,-1,-2.2457854374064032,SMITH J,True,-52.12981744421907,2.2347637218878305
2022,MS,1,45238,122151,TRENT KELLY,R,-45.94865851400032,True,-32.18274111675127,-1,-13.765917397249055,-5.373451028864451,-1,8.392466368384603,KELLY T,True,-32.18274111675127,-8.403488083903177
2022,MS,2,108285,71884,BENNIE G THOMPSON,D,20.203808646326504,True,26.39029322548028,1,-6.1864845791537775,-5.373451028864451,1,-0.8130335502893269,THOMPSON B,True,26.39029322548028,-0.8240552658078997
2022,MS,3,54803,132481,MICHAEL GUEST,R,-41.476047072894644,True,-24.620060790273552,-1,-16.855986282621092,-5.373451028864451,-1,11.482535253756641,GUEST M,True,-24.620060790273552,-11.493556969275215
2022,MS,4,42876,127813,MIKE EZELL,R,-49.76126170989343,True,-38.477157360406096,0,-11.284104349487336,-5.373451028864451,-1,5.9106533206228855,EZELL M,False,-38.477157360406096,-5.921675036141458
2022,MT,1,115265,123102,RYAN K ZINKE,R,-3.2877873195534617,True,-7.076923076923083,0,3.789135757369621,-5.373451028864451,-1,-9.162586786234073,ZINKE R,False,-7.076923076923083,9.151565070715499
2022,MT,2,43480,121979,"MATTHEW M ROSENDALE, SR",R,-47.44317323324812,True,-27.589743589743595,-1,-19.853429643504523,-5.373451028864451,-1,14.479978614640071,ROSENDALE M,True,-27.589743589743595,-14.491000330158645
2022,NC,1,134996,122780,DON DAVIS,D,4.738998199987586,True,7.366296670030278,0,-2.6272984700426916,-5.373451028864451,1,2.746152558821759,DAVIS D,False,7.366296670030278,2.7351308433031862
2022,NC,2,190714,104155,DEBORAH K ROSS,D,29.355069539354766,True,29.268292682926834,1,0.08677685642793165,-5.373451028864451,1,5.460227885292382,ROSS D,True,29.268292682926834,5.4492061697738094
2022,NC,3,82378,166520,GREGORY F MURPHY,R,-33.805816037091496,True,-25.633232016210734,-1,-8.172584020880763,-5.373451028864451,-1,2.799132992016312,MURPHY G,True,-25.633232016210734,-2.8101547075348847
2022,NC,4,194983,96442,VALERIE P FOUSHEE,D,33.81350261645363,True,35.4251012145749,0,-1.6115985981212688,-5.373451028864451,1,3.7618524307431818,FOUSHEE V,False,35.4251012145749,3.750830715224609
2022,NC,5,102269,175279,VIRGINIA FOXX,R,-26.305359793621285,True,-21.536905965621845,-1,-4.768453827999441,-5.373451028864451,-1,-0.60499720086501,FOXX V,True,-21.536905965621845,0.5939754853464372
2022,NC,6,139553,116635,KATHY E MANNING,D,8.945774197074023,True,12.550607287449388,1,-3.604833090375365,-5.373451028864451,1,1.7686179384890854,MANNING K,True,12.550607287449388,1.7575962229705127
2022,NC,7,120222,164047,DAVID ROUZER,R,-15.416735556814144,True,-12.841253791708791,-1,-2.575481765105353,-5.373451028864451,-1,-2.7979692637590974,ROUZER D,True,-12.841253791708791,2.7869475482405246
2022,NC,8,79192,183998,DAN BISHOP,R,-39.82142178654204,True,-34.47927199191102,-1,-5.34214979463102,-5.373451028864451,-1,-0.0313012342334309,BISHOP D,True,-34.47927199191102,0.020279518714858114
2022,NC,9,101202,131453,RICHARD HUDSON,R,-13.002514452730438,True,-8.113590263691684,-1,-4.888924189038754,-5.373451028864451,-1,-0.4845268398256968,HUDSON R,True,-8.113590263691684,0.473505124307124
2022,NC,10,73174,194681,PATRICK T MCHENRY,R,-45.36297623714323,True,-39.93933265925177,-1,-5.423643577891461,-5.373451028864451,-1,0.050192549027010536,MCHENRY P,True,-39.93933265925177,-0.06121426454558332
2022,NC,11,144165,174232,CHUCK EDWARDS,R,-9.443242241604036,True,-10.233029381965554,0,0.7897871403615184,-5.373451028864451,-1,-6.163238169225969,EDWARDS C,False,-10.233029381965554,6.152216453707396
2022,NC,12,140494,83414,ALMA S ADAMS,D,25.492613037497545,True,30.628803245436107,1,-5.1361902079385615,-5.373451028864451,1,0.23726082092588907,ADAMS A,True,30.628803245436107,0.2262391054073163
2022,NC,13,143090,134256,WILEY NICKEL,D,3.185191060985195,True,1.7258883248730994,0,1.4593027361120958,-5.373451028864451,1,6.832753764976546,NICKEL W,False,1.7258883248730994,6.821732049457974
2022,NC,14,148738,109014,JEFF JACKSON,D,15.411713585151618,True,16.63286004056795,0,-1.2211464554163332,-5.373451028864451,1,4.152304573448117,JACKSON J,False,16.63286004056795,4.141282857929545
2022,NE,1,93929,129236,MIKE FLOOD,R,-15.821029283265744,True,-11.27049180327869,0,-4.550537479987055,-5.373451028864451,-1,-0.8229135488773958,FLOOD M,False,-11.27049180327869,0.811891833358823
2022,NE,2,106807,112663,DON BACON,R,-2.6682462295530143,True,6.530612244897965,-1,-9.19885847445098,-5.373451028864451,-1,3.825407445586529,BACON D,True,6.530612244897965,-3.8364291611051016
2022,NE,3,34836,172700,ADRIAN SMITH,R,-66.42895690386246,True,-52.857142857142854,-1,-13.571814046719602,-5.373451028864451,-1,8.19836301785515,SMITH A,True,-52.857142857142854,-8.209384733373724
2022,NH,1,167391,142229,CHRIS PAPPAS,D,8.126735998966476,True,6.097560975609756,1,2.0291750233567196,-5.373451028864451,1,7.40262605222117,PAPPAS C,True,6.097560975609756,7.391604336702597
2022,NH,2,171636,135579,ANN M KUSTER,D,11.736731604902104,True,9.053916581892164,1,2.6828150230099403,-5.373451028864451,1,8.056266051874392,KUSTER A,True,9.053916581892164,8.045244336355818
2022,NJ,1,139559,78794,DONALD NORCROSS,D,27.82879099439898,True,24.746450304259636,1,3.0823406901393433,-5.373451028864451,1,8.455791719003795,NORCROSS D,True,24.746450304259636,8.444770003485221
2022,NJ,2,94522,139217,JEFFERSON VAN DREW,R,-19.121755462289133,True,-4.964539007092198,-1,-14.157216455196934,-5.373451028864451,-1,8.783765426332483,DREW J,True,-4.964539007092198,-8.794787141851057
2022,NJ,3,150498,118415,ANDY KIM,D,11.930624402687858,True,14.198782961460447,1,-2.2681585587725888,-5.373451028864451,1,3.105292470091862,KIM A,True,14.198782961460447,3.094270754573289
2022,NJ,4,81233,173288,CHRISTOPHER H SMITH,R,-36.16793899128166,True,-22.796352583586625,-1,-13.371586407695034,-5.373451028864451,-1,7.998135378830583,SMITH C,True,-22.796352583586625,-8.009157094349156
2022,NJ,5,145559,117873,JOSH GOTTHEIMER,D,10.509733062042576,True,12.550607287449388,1,-2.040874225406812,-5.373451028864451,1,3.3325768034576386,GOTTHEIMER J,True,12.550607287449388,3.321555087939066
2022,NJ,6,106238,75839,"FRANK PALLONE, JR",D,16.69568369426122,True,19.554204660587637,1,-2.8585209663264166,-5.373451028864451,1,2.514930062538034,PALLONE F,True,19.554204660587637,2.503908347019461
2022,NJ,7,150701,159392,"THOMAS H KEAN, JR",R,-2.802707574824327,True,3.8617886178861833,1,-6.66449619271051,-5.373451028864451,-1,1.2910451638460598,KEAN T,False,3.8617886178861833,-1.3020668793646326
2022,NJ,8,78382,24957,ROBERT J MENENDEZ,D,51.698777808958866,True,45.80384226491406,0,5.894935544044806,-5.373451028864451,1,11.268386572909257,MENENDEZ R,False,45.80384226491406,11.257364857390684
2022,NJ,9,82457,65365,"BILL PASCRELL, JR",D,11.562554964754908,True,19.110212335692616,1,-7.547657370937708,-5.373451028864451,1,-2.1742063420732576,PASCRELL B,True,19.110212335692616,-2.1852280575918304
2022,NJ,10,100710,25993,"DONALD M PAYNE, JR",D,58.970190129673334,True,62.5,1,-3.529809870326666,-5.373451028864451,1,1.8436411585377845,PAYNE D,True,62.5,1.8326194430192118
2022,NJ,11,161436,109952,MIKIE SHERRILL,D,18.97062508290713,True,17.1225937183384,1,1.8480313645687296,-5.373451028864451,1,7.22148239343318,SHERRILL M,True,17.1225937183384,7.210460677914607
2022,NJ,12,125127,71175,BONNIE WATSON COLEMAN,D,27.484182535073508,True,34.95440729483282,1,-7.470224759759311,-5.373451028864451,1,-2.096773730894861,COLEMAN B,True,34.95440729483282,-2.1077954464134336
2022,NM,1,156462,124151,MELANIE A STANSBURY,D,11.514434470249062,True,14.784394250513344,0,-3.2699597802642817,-5.373451028864451,1,2.103491248600169,STANSBURY M,False,14.784394250513344,2.092469533081596
2022,NM,2,97037,95636,GABRIEL VASQUEZ,D,0.7271387272736709,True,5.918367346938773,-1,-5.191228619665102,-5.373451028864451,1,0.1822224091993485,VASQUEZ G,False,5.918367346938773,0.17120069368077573
2022,NM,3,134217,96565,TERESA LEGER FERNANDEZ,D,16.314963905330572,True,11.020408163265303,1,5.294555742065269,-5.373451028864451,1,10.668006770929718,FERNANDEZ T,True,11.020408163265303,10.656985055411146
2022,NV,1,115700,103115,DINA TITUS,D,5.751433859653131,True,8.682328907048008,1,-2.930895047394877,-5.373451028864451,1,2.4425559814695736,TITUS D,True,8.682328907048008,2.431534265951001
2022,NV,2,117371,185467,MARK E AMODEI,R,-22.485949583605755,True,-11.316872427983538,-1,-11.169077155622217,-5.373451028864451,-1,5.7956261267577664,AMODEI M,True,-11.316872427983538,-5.806647842276339
2022,NV,3,131086,121083,SUSIE LEE,D,3.966784180450412,True,6.829765545361871,1,-2.8629813649114593,-5.373451028864451,1,2.5104696639529913,LEE S,True,6.829765545361871,2.4994479484344185
2022,NV,4,116617,105870,STEVEN HORSFORD,D,4.830394584852149,True,8.384458077709613,1,-3.5540634928574644,-5.373451028864451,1,1.8193875360069862,HORSFORD S,True,8.384458077709613,1.8083658204884134
2022,NY,1,141907,177040,NICHOLAS J LALOTA,R,-11.015309753658132,True,0.20242914979757373,0,-11.217738903455706,-5.373451028864451,-1,5.844287874591255,LALOTA N,False,0.20242914979757373,-5.855309590109828
2022,NY,2,97774,151178,ANDREW R GARBARINO,R,-21.45152479192776,True,-1.5166835187057632,-1,-19.934841273222,-5.373451028864451,-1,14.561390244357547,GARBARINO A,True,-1.5166835187057632,-14.57241195987612
2022,NY,3,125404,145824,GEORGE A D SANTOS,R,-7.528721223472503,True,8.282828282828286,0,-15.81154950630079,-5.373451028864451,-1,10.438098477436338,SANTOS G,False,8.282828282828286,-10.449120192954911
2022,NY,4,130871,140622,ANTHONY P DÃ¢ÂÂESPOSITO,R,-3.5916211467698984,True,14.747474747474742,0,-18.33909589424464,-5.373451028864451,-1,12.965644865380188,ESPOSITO A,False,14.747474747474742,-12.976666580898762
2022,NY,5,104396,34407,GREGORY W MEEKS,D,50.423261745063144,True,62.776659959758554,1,-12.35339821469541,-5.373451028864451,1,-6.97994718583096,MEEKS G,True,62.776659959758554,-6.990968901349532
2022,NY,6,85049,47935,GRACE MENG,D,27.90862058593515,True,30.57517658930374,1,-2.6665560033685907,-5.373451028864451,1,2.70689502549586,MENG G,True,30.57517658930374,2.695873309977287
2022,NY,7,119473,28597,NYDIA M VELÃÂZQUEZ,D,61.373674613358546,True,63.232323232323225,0,-1.8586486189646791,-5.373451028864451,1,3.5148024098997714,ZQUEZ N,False,63.232323232323225,3.5037806943811987
2022,NY,8,99079,39060,HAKEEM S JEFFRIES,D,43.44826587712377,True,53.52112676056338,1,-10.07286088343961,-5.373451028864451,1,-4.699409854575159,JEFFRIES H,True,53.52112676056338,-4.710431570093732
2022,NY,10,160582,29058,DANIEL GOLDMAN,D,69.35456654714196,True,71.91919191919192,0,-2.56462537204996,-5.373451028864451,1,2.8088256568144905,GOLDMAN D,False,71.91919191919192,2.7978039412959177
2022,NY,11,71801,115992,NICOLE MALLIOTAKIS,R,-23.531761034756354,True,-7.769929364278503,-1,-15.76183167047785,-5.373451028864451,-1,10.388380641613399,MALLIOTAKIS N,True,-7.769929364278503,-10.399402357131972
2022,NY,12,200890,44173,JERROLD NADLER,D,63.94967824600205,True,72.12121212121212,1,-8.171533875210073,-5.373451028864451,1,-2.798082846345623,NADLER J,True,72.12121212121212,-2.8091045618641957
2022,NY,14,82453,31935,ALEXANDRIA OCASIO-CORTEZ,D,44.16372346749659,True,57.05645161290323,1,-12.892728145406643,-5.373451028864451,1,-7.5192771165421926,CORTEZ A,True,57.05645161290323,-7.530298832060765
2022,NY,15,76406,15882,RITCHIE TORRES,D,65.58165742024966,True,70.4225352112676,1,-4.840877791017945,-5.373451028864451,1,0.5325732378465053,TORRES R,True,70.4225352112676,0.5215515223279326
2022,NY,16,133567,74156,JAMAAL BOWMAN,D,28.601069693774882,True,44.09687184661957,1,-15.49580215284469,-5.373451028864451,1,-10.122351123980238,BOWMAN J,True,44.09687184661957,-10.133372839498811
2022,NY,17,141730,143550,MICHAEL V LAWLER,R,-0.6379697139652272,True,10.212335692618808,1,-10.850305406584035,-5.373451028864451,-1,5.476854377719584,LAWLER M,False,10.212335692618808,-5.487876093238157
2022,NY,18,135245,131653,PATRICK RYAN,D,1.3458324903146521,True,8.536585365853657,0,-7.190752875539005,-5.373451028864451,1,-1.817301846674554,RYAN P,False,8.536585365853657,-1.8283235621931269
2022,NY,19,141509,146004,MARCUS MOLINARO,R,-1.5634075676578103,True,4.693877551020402,0,-6.257285118678213,-5.373451028864451,-1,0.883834089813762,MOLINARO M,False,4.693877551020402,-0.8948558053323348
2022,NY,20,160420,130869,PAUL TONKO,D,10.144907634685827,True,19.59183673469388,1,-9.446929100008054,-5.373451028864451,1,-4.073478071143604,TONKO P,True,19.59183673469388,-4.084499786662176
2022,NY,21,112645,168579,ELISE M STEFANIK,R,-19.889483116661452,True,-12.6530612244898,-1,-7.236421892171652,-5.373451028864451,-1,1.8629708633072015,STEFANIK E,True,-12.6530612244898,-1.8739925788257743
2022,NY,22,132913,135544,BRANDON M WILLIAMS,R,-0.9800452213948603,True,7.56646216768916,0,-8.54650738908402,-5.373451028864451,-1,3.1730563602195696,WILLIAMS B,False,7.56646216768916,-3.1840780757381424
2022,NY,23,104114,192694,NICK LANGWORTHY,R,-29.844209050968978,True,-17.551020408163268,0,-12.29318864280571,-5.373451028864451,-1,6.919737613941259,LANGWORTHY N,False,-17.551020408163268,-6.930759329459832
2022,NY,24,95028,182054,CLAUDIA TENNEY,R,-31.408030835637103,True,-17.586912065439677,-1,-13.821118770197426,-5.373451028864451,-1,8.447667741332975,TENNEY C,True,-17.586912065439677,-8.458689456851548
2022,NY,25,152022,130190,JOSEPH D MORELLE,D,7.736028234093518,True,20.12257405515832,1,-12.386545821064804,-5.373451028864451,1,-7.013094792200353,MORELLE J,True,20.12257405515832,-7.024116507718926
2022,NY,26,156883,88339,BRIAN HIGGINS,D,27.951815090000082,True,23.828920570264767,1,4.122894519735315,-5.373451028864451,1,9.496345548599766,HIGGINS B,True,23.828920570264767,9.485323833081193
2022,OH,1,156416,140058,GREG LANDSMAN,D,5.5175158698570534,True,8.629441624365482,-1,-3.1119257545084285,-5.373451028864451,1,2.261525274356022,LANDSMAN G,False,8.629441624365482,2.2505035588374493
2022,OH,2,65745,192117,BRAD R WENSTRUP,R,-49.00760872094376,True,-45.8966565349544,-1,-3.1109521859893547,-5.373451028864451,-1,-2.262498842875096,WENSTRUP B,True,-45.8966565349544,2.251477127356523
2022,OH,3,182324,76455,JOYCE BEATTY,D,40.91097036467411,True,44.36548223350254,1,-3.4545118688284333,-5.373451028864451,1,1.9189391600360173,BEATTY J,True,44.36548223350254,1.9079174445174445
2022,OH,4,89383,200773,JIM JORDAN,R,-38.38969381987621,True,-36.24365482233502,-1,-2.14603899754119,-5.373451028864451,-1,-3.2274120313232606,JORDAN J,True,-36.24365482233502,3.216390315804688
2022,OH,5,92634,187303,ROBERT E LATTA,R,-33.81796618524882,True,-27.23577235772358,-1,-6.582193827525241,-5.373451028864451,-1,1.2087427986607908,LATTA R,True,-27.23577235772358,-1.2197645141793636
2022,OH,6,90500,189883,BILL JOHNSON,R,-35.445444267305795,True,-29.078014184397166,-1,-6.36743008290863,-5.373451028864451,-1,0.9939790540441793,JOHNSON B,True,-29.078014184397166,-1.005000769562752
2022,OH,7,135485,168002,MAX MILLER,R,-10.714462233967188,True,-9.311740890688261,0,-1.4027213432789267,-5.373451028864451,-1,-3.970729685585524,MILLER M,False,-9.311740890688261,3.959707970066951
2022,OH,8,98629,180287,WARREN DAVIDSON,R,-29.276914913450646,True,-22.312373225152133,-1,-6.964541688298514,-5.373451028864451,-1,1.5910906594340632,DAVIDSON W,True,-22.312373225152133,-1.602112374952636
2022,OH,9,150655,115362,MARCY KAPTUR,D,13.267197209200916,True,-2.950152594099693,1,16.217349803300607,-5.373451028864451,1,21.59080083216506,KAPTUR M,True,-2.950152594099693,21.579779116646485
2022,OH,10,104634,168327,MICHAEL R TURNER,R,-23.334102674008374,True,-3.5605289928789423,-1,-19.77357368112943,-5.373451028864451,-1,14.40012265226498,TURNER M,True,-3.5605289928789423,-14.411144367783553
2022,OH,11,167722,47988,SHONTEL M BROWN,D,55.50693060127023,True,58.18181818181817,0,-2.6748875805479457,-5.373451028864451,1,2.698563448316505,BROWN S,False,58.18181818181817,2.687541732797932
2022,OH,12,84893,191344,TROY BALDERSON,R,-38.53611210663307,True,-31.370558375634523,-1,-7.165553730998546,-5.373451028864451,-1,1.7921027021340956,BALDERSON T,True,-31.370558375634523,-1.8031244176526684
2022,OH,13,149816,134593,EMILIA SYKES,D,5.352502909542244,True,2.839756592292094,0,2.5127463172501496,-5.373451028864451,1,7.8861973461146,SYKES E,False,2.839756592292094,7.875175630596027
2022,OH,14,113639,183389,DAVID P JOYCE,R,-23.4826346337719,True,-15.096251266464032,-1,-8.38638336730787,-5.373451028864451,-1,3.0129323384434192,JOYCE D,True,-15.096251266464032,-3.023954053961992
2022,OH,15,108139,143112,MIKE CAREY,R,-13.919546588869299,True,-6.910569105691061,0,-7.008977483178238,-5.373451028864451,-1,1.635526454313787,CAREY M,False,-6.910569105691061,-1.6465481698323599
2022,OK,1,80974,142800,KEVIN HERN,R,-27.62876831088509,True,-21.97125256673511,-1,-5.657515744149979,-5.373451028864451,-1,0.28406471528552846,HERN K,True,-21.97125256673511,-0.29508643080410124
2022,OK,2,54194,167843,JOSH BRECHEEN,R,-51.184712457833605,True,-54.37881873727088,0,3.1941062794372783,-5.373451028864451,-1,-8.56755730830173,BRECHEEN J,False,-54.37881873727088,8.556535592783156
2022,OK,3,50354,147418,FRANK D LUCAS,R,-49.07873713164654,True,-45.752302968270214,-1,-3.3264341633763266,-5.373451028864451,-1,-2.047016865488124,LUCAS F,True,-45.752302968270214,2.035995149969551
2022,OK,4,74667,149879,TOM COLE,R,-33.49514130734905,True,-32.377049180327866,-1,-1.1180921270211854,-5.373451028864451,-1,-4.255358901843265,COLE T,True,-32.377049180327866,4.244337186324692
2022,OK,5,96799,152699,STEPHANIE I BICE,R,-22.404989218350448,True,-17.24845995893224,-1,-5.156529259418207,-5.373451028864451,-1,-0.21692176944624375,BICE S,True,-17.24845995893224,0.20590005392767097
2022,OR,1,210682,99042,SUZANNE BONAMICI,D,36.04499489868399,True,40.307692307692314,1,-4.262697409008325,-5.373451028864451,1,1.1107536198561254,BONAMICI S,True,40.307692307692314,1.0997319043375526
2022,OR,2,99882,208369,CLIFF BENTZ,R,-35.19437082118144,True,-25.076765609007165,-1,-10.117605212174272,-5.373451028864451,-1,4.7441541833098215,BENTZ C,True,-25.076765609007165,-4.755175898828394
2022,OR,3,212119,79766,EARL BLUMENAUER,D,45.34422803501379,True,48.413510747185256,1,-3.0692827121714643,-5.373451028864451,1,2.3041683166929863,BLUMENAUER E,True,48.413510747185256,2.2931466011744135
2022,OR,4,171372,146055,VAL HOYLE,D,7.97569204888053,True,13.141683778234091,0,-5.165991729353561,-5.373451028864451,1,0.20745929951088993,HOYLE V,False,13.141683778234091,0.19643758399231714
2022,OR,5,171514,178813,LORI CHAVEZ-DEREMER,R,-2.083482003956304,True,9.016393442622956,0,-11.09987544657926,-5.373451028864451,-1,5.726424417714809,DEREMER L,False,9.016393442622956,-5.737446133233382
2022,OR,6,147156,139946,ANDREA SALINAS,D,2.5113026032559858,True,13.463514902363825,0,-10.952212299107838,-5.373451028864451,1,-5.578761270243388,SALINAS A,False,13.463514902363825,-5.5897829857619605
2022,PA,1,165809,201571,BRIAN K FITZPATRICK,R,-9.734335020959225,True,4.646464646464641,-1,-14.380799667423865,-5.373451028864451,-1,9.007348638559414,FITZPATRICK B,True,4.646464646464641,-9.018370354077987
2022,PA,2,141229,45454,BRENDAN F BOYLE,D,51.3035466539535,True,43.00100704934542,1,8.302539604608079,-5.373451028864451,1,13.67599063347253,BOYLE B,True,43.00100704934542,13.664968917953956
2022,PA,4,224799,141986,MADELEINE DEAN,D,22.578077075125755,True,19.110212335692616,0,3.467864739433139,-5.373451028864451,1,8.84131576829759,DEAN M,False,19.110212335692616,8.830294052779017
2022,PA,5,205128,110058,MARY GAY SCANLON,D,30.163141763910833,True,32.59334006054491,1,-2.430198296634078,-5.373451028864451,1,2.9432527322303725,SCANLON M,True,32.59334006054491,2.9322310167117998
2022,PA,6,190386,136097,CHRISSY HOULAHAN,D,16.62843088307814,True,14.97975708502024,1,1.6486737980578976,-5.373451028864451,1,7.022124826922348,HOULAHAN C,True,14.97975708502024,7.011103111403775
2022,PA,7,151364,145527,SUSAN WILD,D,1.9660414091366865,True,0.607287449392714,1,1.3587539597439724,-5.373451028864451,1,6.732204988608423,WILD S,True,0.607287449392714,6.72118327308985
2022,PA,8,146956,139930,MATT CARTWRIGHT,D,2.4490564196231257,True,-2.932254802831141,1,5.381311222454267,-5.373451028864451,1,10.754762251318716,CARTWRIGHT M,True,-2.932254802831141,10.743740535800145
2022,PA,9,92622,209185,DANIEL MEUSER,R,-38.62170194859629,True,-37.055837563451774,-1,-1.5658643851445149,-5.373451028864451,-1,-3.8075866437199357,MEUSER D,True,-37.055837563451774,3.796564928201363
2022,PA,10,145215,169331,SCOTT PERRY,R,-7.666923120942565,True,-4.1624365482233445,-1,-3.5044865727192205,-5.373451028864451,-1,-1.86896445614523,PERRY S,True,-4.1624365482233445,1.8579427406266573
2022,PA,11,121835,194991,LLOYD SMUCKER,R,-23.09027668183798,True,-21.624365482233497,-1,-1.4659111996044842,-5.373451028864451,-1,-3.9075398292599663,SMUCKER L,True,-21.624365482233497,3.8965181137413936
2022,PA,12,184674,143946,SUMMER LEE,D,12.393646156655103,True,20.121334681496457,1,-7.727688524841353,-5.373451028864451,1,-2.3542374959769026,LEE S,True,20.121334681496457,-2.3652592114954754
2022,PA,15,91729,213417,GLENN THOMPSON,R,-39.878615482424806,True,-37.52535496957404,-1,-2.353260512850767,-5.373451028864451,-1,-3.0201905160136837,THOMPSON G,True,-37.52535496957404,3.009168800495111
2022,PA,16,130443,190546,MIKE KELLY,R,-18.724317655745214,True,-20.9726443768997,0,2.2483267211544877,-5.373451028864451,-1,-7.621777750018938,KELLY M,False,-20.9726443768997,7.6107560345003655
2022,PA,17,193615,169013,CHRIS DELUZIO,D,6.784363038706332,True,5.8704453441295525,0,0.9139176945767797,-5.373451028864451,1,6.28736872344123,DELUZIO C,False,5.8704453441295525,6.2763470079226575
2022,RI,1,100318,56055,DAVID N CICILLINE,D,28.306037487290006,True,29.543147208121823,1,-1.2371097208318176,-5.373451028864451,1,4.136341308032633,CICILLINE D,True,29.543147208121823,4.12531959251406
2022,RI,2,101432,93969,SETH M MAGAZINER,D,3.8193253872805153,True,13.908629441624369,0,-10.089304054343852,-5.373451028864451,1,-4.715853025479402,MAGAZINER S,False,13.908629441624369,-4.7268747409979746
2022,SC,1,115796,153757,NANCY MACE,R,-14.082944727011014,True,-8.739837398373984,-1,-5.34310732863703,-5.373451028864451,-1,-0.03034370022742028,MACE N,True,-8.739837398373984,0.019321984708847495
2022,SC,2,98081,147699,JOE WILSON,R,-20.187972983969402,True,-10.772357723577237,-1,-9.415615260392165,-5.373451028864451,-1,4.042164231527715,WILSON J,True,-10.772357723577237,-4.053185947046288
2022,SC,5,83299,154725,RALPH NORMAN,R,-30.007898363190268,True,-18.458417849898577,-1,-11.549480513291691,-5.373451028864451,-1,6.17602948442724,NORMAN R,True,-18.458417849898577,-6.187051199945813
2022,SC,6,130923,79879,JAMES E CLYBURN,D,24.214191516209524,True,32.58883248730964,1,-8.374640971100114,-5.373451028864451,1,-3.001189942235663,CLYBURN J,True,32.58883248730964,-3.0122116577542357
2022,SC,7,89030,164440,RUSSELL FRY,R,-29.75105535171815,True,-18.787878787878782,0,-10.963176563839369,-5.373451028864451,-1,5.589725534974918,FRY R,False,-18.787878787878782,-5.600747250493491
2022,TN,1,37049,147241,DIANA HARSHBARGER,R,-59.79271799880623,True,-55.239064089521875,-1,-4.553653909284357,-5.373451028864451,-1,-0.8197971195800937,HARSHBARGER D,True,-55.239064089521875,0.8087754040615209
2022,TN,2,66673,141089,TIM BURCHETT,R,-35.81790702823423,True,-29.86748216106015,-1,-5.950424867174082,-5.373451028864451,-1,0.5769738383096312,BURCHETT T,True,-29.86748216106015,-0.587995553828204
2022,TN,3,60334,136639,CHARLES J Ã¢ÂÂCHUCKÃ¢ÂÂ FLEISCHMANN,R,-38.738811918384755,True,-32.51783893985729,-1,-6.220972978527463,-5.373451028864451,-1,0.8475219496630126,FLEISCHMANN C,True,-32.51783893985729,-0.8585436651815854
