race_id,office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,money_log_ratio,money_adj,quality_adj,ideology_gap,ideology_adj,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
house-il-9,HOUSE,IL,9,False,standard,Jan Schakowsky,,0,Daniel Biss,John Elleson,,36.986157350622044,1.0,,,0.0,0.0,0.9295,3.566576914818564e-06,,,0.0,44.517867902487446,44.54465679116185,35.37737001650472,53.5218252653854,1.0
house-il-10,HOUSE,IL,10,False,standard,Brad Schneider,D,1,Brad Schneider,Carl Lambrecht,,22.345356623267172,2.0,-2.242844339490773,5.125619774484333,0.014134276359120533,0.0,0.2260000000000001,0.0023070279968386747,,,0.0,29.106378284910484,29.091399113268643,21.23511223427121,36.989349180412425,1.0
house-il-11,HOUSE,IL,11,False,standard,Bill Foster,D,1,Bill Foster,Jeff Walter,,11.606554064861559,0.0,-0.2779723869073773,2.454408278368989,0.26336717862502396,0.0,-0.2189999999999998,-0.05091562286475732,,,0.0,20.11540427034437,20.11737952886878,12.041716148580573,27.970117811086034,0.99925
house-il-12,HOUSE,IL,12,False,standard,Mike Bost,R,-1,Julie Fortier,Mike Bost,,-44.08125909098338,-2.0,4.157830320881839,-2.741856278476134,-0.00014693272517407035,-0.0,-0.2654999999999999,-3.082694407431161e-05,,,0.0,-38.61140559310071,-38.61712617663244,-46.677372546862564,-30.760519006213848,0.0
house-il-13,HOUSE,IL,13,False,standard,Nikki Budzinski,D,1,Nikki Budzinski,Jeff Wilson,,10.649960605661136,1.0,5.721479671518491,2.5788729082839565,0.14068975858401642,0.0,-0.007,-0.0008274136600540972,,,0.0,22.355568182240184,22.26488436575894,14.35754673892816,30.437327450975257,0.99995
house-il-14,HOUSE,IL,14,False,standard,Lauren Underwood,D,1,Lauren Underwood,James Marter,,5.2631897441173,2.0,5.090749143822592,2.981603577156067,0.6460459813718213,0.0,0.0555000000000001,0.026055452124880266,,,0.0,17.845689039266876,17.78108648008994,9.83563829607799,25.81183339284295,0.9981
house-il-15,HOUSE,IL,15,False,standard,Mary Miller,R,-1,Jennifer Todd,Mary Miller,,-40.433634690775264,-2.0,,-2.919634109911912,-0.0009769744628583604,-0.0,0.3305,0.0002396173984849989,,,0.0,-35.03026073936573,-35.08242374116543,-42.95669415964505,-27.21510281387959,0.0
house-il-16,HOUSE,IL,16,False,standard,Darin LaHood,R,-1,Paul Nolley,Darin LaHood,,-23.049919660830685,-2.0,,-3.053507107786751,-0.6636480364444346,-0.0,-0.3245,-0.15553329120782486,,,0.0,-17.90563666957607,-17.88649593209434,-26.020201451352367,-9.92635640371406,0.0019
house-il-17,HOUSE,IL,17,False,standard,Eric Sorensen,D,1,Eric Sorensen,Dillan Vancil,,4.828123190177733,2.0,4.171040205578789,1.937764575352899,0.5131036751196323,0.0,0.0494999999999999,0.028398893166141463,,,0.0,16.85270393105441,16.843365919499156,8.968347843826717,24.81790509640707,0.9971
house-in-1,HOUSE,IN,1,False,standard,Frank J. Mrvan,,0,Frank Mrvan,Barb Regnitz,,0.4022301253280738,1.0,,0.0746375769875172,0.06019057666344811,0.0,0.038,0.06639672684961416,,,0.0,10.40689759055838,10.422210469684286,1.1532893737382777,19.65512610601042,0.9242
house-in-2,HOUSE,IN,2,False,standard,Rudy Yakym,R,-1,Jamee Decio,Rudy Yakym,,-26.920260374288038,-2.0,1.832635638136672,-2.8038189407098195,-0.3268818889859464,-0.0,0.2664999999999999,0.06731784566808903,,,0.0,-19.860132614778657,-19.78934509972226,-27.827310773167135,-11.772762466227883,0.00085
house-in-3,HOUSE,IN,3,False,standard,Marlin Stutzman,R,-1,Kelly Thompson,Marlin Stutzman,,-31.72894798522732,-2.0,2.991110029120893,-1.803419857987651,-0.009576812035210446,-0.0,0.2275,0.002617565867859859,,,0.0,-28.799180926224228,-28.752568234567295,-36.685060901573,-20.739843984697586,0.0
house-in-4,HOUSE,IN,4,False,standard,Jim Baird,R,-1,Drew Cox,Jim Baird,,-29.878658536585366,-2.0,5.376163399577006,-2.606323774000942,-0.06731191729462294,-0.0,0.0965,0.0053998663486896185,,,0.0,-24.581739907682888,-24.58452929020985,-32.481220440553585,-16.573834066725517,0.0
house-in-5,HOUSE,IN,5,False,standard,Victoria Spartz,R,-1,J. D. Ford,Victoria Spartz,,-17.12743785454997,-1.0,2.3641415899753118,-1.015500082318891,-0.8796969064261375,-0.0,0.1414999999999999,0.2655838385352825,1.0,-7.527659574468085,0.28959066208766604,-10.380320509327655,-9.59129940481596,-16.345509622761348,-2.7211145888624135,0.03775
house-in-6,HOUSE,IN,6,False,standard,Jefferson Shreve,R,-1,Cinde Wirth,Jefferson Shreve,,-33.09952049613334,-2.0,0.4581792819654744,-3.872300423106712,-0.015477044161311728,-0.0,-0.1185,-0.001324577029472262,,,0.0,-28.88123817861328,-28.911658869619178,-36.83370716483784,-20.947851679506606,0.0
house-in-7,HOUSE,IN,7,False,standard,André Carson,D,1,André Carson,Patrick McAuley,,42.161067786442715,0.0,-1.529986390881941,,0.0,0.0,-0.0829999999999999,-2.408217436680431e-08,,,0.0,48.51453658519179,48.57808030130914,40.58885040583779,56.450105106173844,1.0
house-in-8,HOUSE,IN,8,False,standard,Mark Messmer,R,-1,Mary Allen,Mark Messmer,,-36.49150182813958,-1.0,2.895575492696832,-1.5217366015143527,-0.0009754784423763216,-0.0,-1.0645,-0.0014784817130848041,,,0.0,-33.669305614272425,-33.67748086812731,-41.69046969754664,-25.653395297562582,0.0
house-in-9,HOUSE,IN,9,False,standard,Erin Houchin,R,-1,Brad Meyer,Erin Houchin,,-30.3858345174336,-2.0,2.0247955887085887,-3.02875983830688,-0.1174659299389678,-0.0,-0.1394999999999999,-0.011834692441350998,,,0.0,-23.395109784303862,-23.40744409987945,-31.345415617884665,-15.483459039530912,5e-05
house-ks-1,HOUSE,KS,1,False,standard,Tracey Mann,R,-1,Lauren Reinhold,Tracey Mann,,-31.848581559120564,-2.0,6.278959429600256,-3.806015691409785,-0.03156626083855277,-0.0,-0.0655000000000001,-0.0014932595057793182,,,0.0,-27.06123816490015,-27.005145293745482,-35.07661768993661,-19.009466631364866,0.0
house-ks-2,HOUSE,KS,2,False,standard,Derek Schmidt,R,-1,Don Coover,Derek Schmidt,,-20.055354340614592,-2.0,-0.390408868058163,-0.7382146787724481,-0.2603151412252237,-0.0,0.1354999999999999,0.1035256939148402,,,0.0,-15.150238367253367,-15.077666525719541,-23.14694145468783,-7.100036524776547,0.0069
house-ks-3,HOUSE,KS,3,False,standard,Sharice Davids,D,1,Sharice Davids,Eric Jenkins,,4.174028834088756,1.0,7.17966096875185,4.600955616274553,0.624598611553219,0.0,-0.1909999999999999,-0.08615990847148011,,,0.0,17.878551391254412,17.914559192884802,9.966047958880921,25.911815267660202,0.99835
house-ks-4,HOUSE,KS,4,False,standard,Ron Estes,R,-1,Katy Tyndell,Ron Estes,,-23.69976552345745,-2.0,6.253466860140755,-2.528986830913205,-0.3806947701922483,-0.0,-0.1154999999999999,-0.037670764068869794,,,0.0,-19.056532466462073,-18.98630042672738,-26.976257955879582,-11.012421405172422,0.00145
house-ky-1,HOUSE,KY,1,False,standard,James Comer,R,-1,Drew Williams,James Comer,,-47.91004767154219,-2.0,1.3755111311390813,-3.6089459034253775,-3.936770078095674e-05,-0.0,0.1025,2.914303405034714e-06,,,0.0,-41.15141328260199,-41.1694092700108,-49.24273994078461,-33.188047385390455,0.0
house-ky-2,HOUSE,KY,2,False,standard,Brett Guthrie,R,-1,Megan Wingfield,Brett Guthrie,,-41.93201836717013,-2.0,4.125073121425846,-5.078749700002629,-0.0005221788631504232,-0.0,-0.2704999999999999,-0.00010201344290380349,,,0.0,-36.34875386089444,-36.326535146606076,-44.33166352002219,-28.324984959010887,0.0
house-ky-3,HOUSE,KY,3,False,standard,Morgan McGarvey,D,1,Morgan McGarvey,Maria Rodriquez,,19.26899411654809,2.0,4.789489593283115,4.781345768246492,0.010404630761672291,0.0,0.405,0.0030433544977891457,,,0.0,29.851998485246057,29.90129915365573,21.905716423931747,37.855269499545294,1.0
house-ky-4,HOUSE,KY,4,False,standard,Thomas Massie,,0,Melissa Strange,Ed Gallrein,,-36.16019101367484,0.0,,-3.403540947643686,-0.019450394376437464,0.0,0.0,0.0,,,0.0,-28.308146690401678,-28.35610004338955,-37.57155576308119,-19.084896338462794,5e-05
house-ky-5,HOUSE,KY,5,False,standard,Hal Rogers,R,-1,Ned Pillersdorf,Hal Rogers,,-64.66978795481056,-2.0,,-2.2413907177324863,-3.05118711584907e-11,-0.0,-0.3585,-1.057383513497101e-11,,,0.0,-60.64310816740594,-60.6421813268526,-68.64212705768217,-52.74215010666199,0.0
house-ky-6,HOUSE,KY,6,False,standard,Andy Barr,,0,Zach Dembo,Ralph Alvarado,,-15.313409908980443,-1.0,,-0.0381893615737427,-0.046917834224151043,-0.0,0.0,0.0,4.0,-4.7346367989747815,0.4201903191887273,-6.759981185437132,-5.9128860201155895,-13.075178771635732,1.1074654984286199,0.14225
house-la-1,HOUSE,LA,1,False,jungle,Steve Scalise,R,-1,Lauren Jewett,Randall Arrington; Steve Scalise,,-38.94809735335349,-2.0,12.003524219613777,,0.0,-0.0,0.0,0.0,,,0.0,-37.41516407776975,-37.433797839463374,-45.42341704787315,-29.35025023003744,0.0
house-la-2,HOUSE,LA,2,False,jungle,Troy Carter,D,1,Troy Carter; Renada Collins,Peter Williams,,48.34454715461763,0.0,10.048613241867344,,0.0,0.0,0.0,0.0,,,0.0,60.516733933443064,60.56291738204869,52.709733974570455,68.40442991461846,1.0
house-la-3,HOUSE,LA,3,False,jungle,Clay Higgins,R,-1,John Day; Priscilla Gonzalez; Tia LeBrun; Caleb Walker,Kate Cotten; Clay Higgins,,-36.49141918263314,-2.0,3.606911886814775,,0.0,-0.0,-0.0144999999999999,-8.565201276035802e-05,,,0.0,-30.413859892408038,-30.372037099142787,-38.50778590780417,-22.381832330447597,0.0
house-la-4,HOUSE,LA,4,False,jungle,Mike Johnson,R,-1,Conrad Cable; Matt Gromlich,Gordon Heslop; Mike Johnson; Mike Nichols,,-34.66020705293809,-2.0,,-4.4286200430792935,-0.014450230680962467,-0.0,0.2215,0.0023116355136573014,,,0.0,-29.047305918393953,-29.009708351063992,-37.0975868960848,-21.042867163884168,0.0
house-la-5,HOUSE,LA,5,False,jungle,Julia Letlow,,0,Dan McKay; Patricia Moore; Antonio Wilson,Stewart Cathey Jr.; Misti Cordell; Omar Dantzler; Michael Echols; Gabe Firment; Austin Magee,,-34.46022314691452,0.0,,,0.0,0.0,0.0,0.0,,,0.0,-26.528246962337125,-26.54598023276386,-35.67775473612545,-17.386543375581923,0.00015
house-la-6,HOUSE,LA,6,False,jungle,Cleo Fields,,0,Pat Forbes; Lindsay Garcia,Monique Appeaning; Larry Davis; Rick Edmonds; Chris Johnson; Michael Mebruer; Blake Miguez; Stephen Wagley,,-30.628413524975773,-1.0,,,0.0,-0.0,0.0,0.0,,,0.0,-22.572532325110544,-22.606061196552922,-31.84440101577838,-13.531507642715649,0.00105
house-ma-1,HOUSE,MA,1,False,same_party,Richard Neal,D,1,Richard Neal,,D,13.91472962033623,0.0,,,,,0.396,,,,,,,,,1.0
house-ma-2,HOUSE,MA,2,False,same_party,Jim McGovern,D,1,Jim McGovern,,D,24.287252795533576,0.0,,,,,-0.0569999999999999,,,,,,,,,1.0
house-ma-3,HOUSE,MA,3,False,standard,Lori Trahan,D,1,Lori Trahan,Gary Grossi,,19.39223989927893,2.0,,4.602917822939294,0.010358670654843005,0.0,0.193,0.0014438835929445055,,,0.0,29.86103357381837,29.936460434914732,22.05633686778812,37.768948997221976,1.0
house-ma-4,HOUSE,MA,4,False,standard,Jake Auchincloss,D,1,Jake Auchincloss,Thomas Stalcup,,20.13118266529218,2.0,,5.765852177419516,0.007675109485433373,0.0,0.5090000000000001,0.0028214555258395907,,,0.0,30.574425428275617,30.553824322749932,22.62448920027469,38.5555422887908,1.0
house-ma-5,HOUSE,MA,5,False,same_party,Katherine Clark,D,1,Katherine Clark,,D,46.346449490580284,0.0,,,,,0.103,,,,,,,,,1.0
house-ma-6,HOUSE,MA,6,False,standard,Seth Moulton,,0,Dan Koh,Micah Jones,,21.088680178889774,1.0,,2.3034776042991005,0.010417603296670921,0.0,0.095,0.0009308924939821848,,,0.0,29.20237410241896,29.283768286556917,19.951936124809986,38.49382585907796,1.0
house-ma-7,HOUSE,MA,7,False,same_party,Ayanna Pressley,D,1,Ayanna Pressley,,D,65.14004345536927,0.0,,,,,-0.2809999999999999,,,,,,,,,1.0
house-ma-8,HOUSE,MA,8,False,standard,Stephen Lynch,D,1,Stephen Lynch,Robert Burke,,26.9861956166176,2.0,14.321133743241251,4.349485181727128,1.9512292411831916e-05,0.0,0.266,3.7485281755619314e-06,,,0.0,42.361675341335065,42.36834399880095,34.4306399274858,50.24048102875359,1.0
house-ma-9,HOUSE,MA,9,False,standard,Bill Keating,D,1,Bill Keating,Tyler MacAllister,,10.942031882242684,1.0,,1.7503611501444836,0.10593110915929105,0.0,0.071,0.009309927625122283,,,0.0,21.99207450851114,21.964544692660652,14.009915613181589,29.990493802722376,0.99985
house-md-1,HOUSE,MD,1,False,standard,Andy Harris,R,-1,Dan Schwartz,Andy Harris,,-17.30515700957555,-2.0,5.314893266579645,-1.4731728940375293,-0.9851288258253769,-0.0,-0.2704999999999999,-0.3919211304656145,1.0,-19.685714285714287,0.29595206400829666,-12.894519416977655,-14.949957293803077,-21.809673533277923,-8.121130384914155,0.00215
house-md-2,HOUSE,MD,2,False,standard,Johnny Olszewski,D,1,Johnny Olszewski,Dave Wallace,,18.938218026002716,2.0,0.2883858421808831,3.367159589513458,0.0070498837885656345,0.0,0.7454999999999999,0.00379577492982688,,,0.0,30.774292033769797,30.792552062337254,22.80038271017939,38.64236671850101,1.0
house-md-3,HOUSE,MD,3,False,standard,Sarah Elfreth,D,1,Sarah Elfreth,Berney Flowers,,24.49027443115774,2.0,-2.3015495807173387,3.879679397517795,0.0011401601780914629,0.0,0.7745000000000002,0.0006377612640618832,,,0.0,34.7686433913997,34.76009248754443,26.745797172819927,42.75406131861254,1.0
house-md-4,HOUSE,MD,4,False,standard,Glenn Ivey,D,1,Glenn Ivey,George McDermott,,75.6651801829724,2.0,,3.716068236483568,7.478458010067076e-21,0.0,0.181,9.776006498715461e-22,,,0.0,83.10350151116289,83.02511785624242,75.14465138399575,90.97518229065389,1.0
house-md-5,HOUSE,MD,5,False,standard,Steny Hoyer,,0,Adrian Boafo,Chris Chaffee,,34.05016724003836,1.0,,,0.0,0.0,0.0,0.0,,,0.0,41.704752665941754,41.689955097735805,32.42332631999406,50.89787705142605,1.0
house-md-6,HOUSE,MD,6,False,standard,April McClain Delaney,D,1,April McClain Delaney,Robin Ficker,,5.925898469147308,1.0,0.5579989679943225,3.371052092149576,0.4139430388373619,0.0,0.342,0.1022439305928284,,,0.0,19.487701134198073,19.413080091026007,11.366043364218509,27.40914729014048,0.9992
house-md-7,HOUSE,MD,7,False,standard,Kweisi Mfume,D,1,Kweisi Mfume,Scott Collier,,60.49731735411945,2.0,4.411589415969541,3.8338822565503943,2.3136104228995038e-14,0.0,0.124,2.071966667618889e-15,,,0.0,68.95019572227343,68.86895643646497,61.11155854121921,76.82040437842008,1.0
house-md-8,HOUSE,MD,8,False,standard,Jamie Raskin,D,1,Jamie Raskin,Cheryl Riley,,58.05566151736721,2.0,0.0164386473361481,5.622304673504999,1.6542407462740201e-12,0.0,0.0205000000000001,2.4491953271223806e-14,,,0.0,64.33733168508154,64.28690421276792,56.3864096789194,72.13875849847095,1.0
house-me-1,HOUSE,ME,1,False,standard,Chellie Pingree,D,1,Chellie Pingree,Ronald Russell,,22.08301794249629,2.0,1.5280067748509794,1.8930307861271725,0.004315798701756484,0.0,-0.3235,-0.0015979746669773725,1.0,23.91304347826087,0.34020956105068406,30.83698764498269,28.523831888007933,21.906728703823735,35.029259753263716,1.0
house-me-2,HOUSE,ME,2,False,standard,Jared Golden,,0,Matthew Dunlap,Paul LePage,,-9.23471064196821,-1.0,,-0.6957075364858891,-1.16878503620545,-0.0,0.0,0.0,7.0,3.023786461873751,0.4383843592442754,-1.147651458010951,0.768102304553661,-6.303498274593147,7.832064094936884,0.55605
house-mi-1,HOUSE,MI,1,False,standard,Jack Bergman,R,-1,Callie Barr,Jack Bergman,,-21.519722425890762,-2.0,0.2092868442272895,-0.8898274179139831,-0.4463161459234434,-0.0,-0.3004999999999999,-0.32656782445471033,,,0.0,-13.966302929552976,-14.008711627278444,-21.81673120976819,-6.042914275293936,0.0117
house-mi-2,HOUSE,MI,2,False,standard,John Moolenaar,R,-1,Ben Ambrose,John Moolenaar,,-30.540216196830155,-2.0,3.854639535657803,-3.3498424879426896,-0.08084501856125018,-0.0,-0.1514999999999999,-0.008845792447576786,,,0.0,-24.484328422598075,-24.4483811430819,-32.3376355816361,-16.509398860773484,0.0
house-mi-3,HOUSE,MI,3,False,standard,Hillary Scholten,D,1,Hillary Scholten,Terri DeBoer,,7.972385433101784,2.0,2.3234054236420016,1.6256937267342797,0.28458538034402425,0.0,-0.0779999999999999,-0.029584249780402323,,,0.0,18.300744569167012,18.29803025536584,10.337444853825051,26.24680043456168,0.9981
house-mi-4,HOUSE,MI,4,False,standard,Bill Huizenga,R,-1,Sean McCann,Bill Huizenga,,-5.621377887750186,-1.0,6.125454188188182,-0.5010513514334808,-0.8362716173404768,-0.0,0.0155,0.056051716858964575,4.0,-4.31373630356606,0.32910741066828364,0.19088529342272104,-1.284311507966565,-7.895271618466367,5.384057466698202,0.4021
house-mi-5,HOUSE,MI,5,False,standard,Tim Walberg,R,-1,Christian Vukasovich,Tim Walberg,,-27.40917258410124,-2.0,5.885345126746834,-3.533420937766253,-0.16191017381483735,-0.0,0.0665,0.007776185847940383,,,0.0,-22.404734684634292,-22.47052179533384,-30.320052059735744,-14.500860173714699,0.00025
house-mi-6,HOUSE,MI,6,False,standard,Debbie Dingell,D,1,Debbie Dingell,Heather Smiley,,23.922767554940073,2.0,4.076820405134168,,0.0,0.0,0.4305,0.0005191161511112468,,,0.0,33.968275039962236,34.030826984547886,25.988281221720566,42.00614354617685,1.0
house-mi-7,HOUSE,MI,7,False,standard,Tom Barrett,R,-1,William Lawrence,Tom Barrett,,-1.303857115880356,-2.0,2.3884965597108607,-1.7382445669946092,-2.6320045878080895,-0.0,0.2015,0.6610630967083273,2.0,-3.311199946776144,0.33876110470190857,1.8975237170656525,0.14521819812780606,-6.397114490312557,6.749307466978396,0.5115
house-mi-8,HOUSE,MI,8,False,standard,Kristen McDonald Rivet,D,1,Kristen McDonald Rivet,Thomas Smith,,-2.009144166793344,2.0,9.080916504560117,5.09832166479946,0.8071186662694296,0.0,-0.0809999999999999,-0.04721644197676158,,,0.0,17.000698222916416,16.945314687536644,8.9029922027556,24.976956311803264,0.9964
house-mi-9,HOUSE,MI,9,False,standard,Lisa McClain,R,-1,Ray Pooley,Lisa McClain,,-32.77545908113034,-2.0,5.783069448517036,-5.273263460476266,-0.02424747423337564,-0.0,-0.0224999999999999,-0.0003940214562923524,,,0.0,-27.74658663375835,-27.717706022479675,-35.6085252824279,-19.70941893525971,0.0
house-mi-10,HOUSE,MI,10,False,standard,John James,,0,Christina Hines,Mike Bouchard,,-6.684831205554229,0.0,,-0.1521755647335265,-0.24112416065023223,0.0,0.0,0.0,2.0,-5.399937734213006,0.37336770461462643,2.6617025929658897,-0.30708325630649025,-7.628373626037945,7.026412913092001,0.47725
house-mi-11,HOUSE,MI,11,False,standard,Haley Stevens,,0,Jeremy Moss,Ethan Baker,,16.423294509151415,-1.0,,2.19675704633931,0.05348093753777189,-0.0,0.0,0.0,,,0.0,24.746104592165413,24.69291484136786,15.433522090337567,33.92216069376596,0.9997
house-mi-12,HOUSE,MI,12,False,standard,Rashida Tlaib,D,1,Rashida Tlaib,James Hooper,,39.897191011235954,2.0,6.762641205264938,5.340050291667084,8.586935877037577e-08,0.0,-0.0714999999999999,-4.434198276503565e-09,,,0.0,50.7528291661475,50.725223258972306,42.838159023569695,58.71769153990079,1.0
house-mi-13,HOUSE,MI,13,False,standard,Shri Thanedar,,0,Donavan McKinney,T.P. Nykoriak,,41.99678274964389,1.0,,,0.0,0.0,0.0,0.0,,,0.0,49.299083817296236,49.2094296951002,40.20341828455403,58.34000202192058,1.0
house-mn-1,HOUSE,MN,1,False,standard,Brad Finstad,R,-1,Jake Johnson,Brad Finstad,,-12.233713055803454,-2.0,4.729192242151763,-0.0817357309336514,-0.1093531640107948,-0.0,-0.0124999999999999,-0.0362344369852532,3.0,-4.324830768076251,0.3054468812733158,-5.871767832157603,-5.345870468927346,-12.227690820063172,1.3879681555282628,0.15425
house-mn-2,HOUSE,MN,2,False,standard,Angie Craig,,0,Matt Little,Eric Pratt,,5.9507367864820395,0.0,,0.5706436769766289,0.19281222909248472,0.0,0.0,0.0,2.0,7.697357864376708,0.40380275766783574,15.389958115384966,12.2836477569291,5.013843727278351,19.65911404755292,0.98255
house-mn-3,HOUSE,MN,3,False,standard,Kelly Morrison,D,1,Kelly Morrison,Tyler Bass,,21.720150444274704,2.0,-4.580136026724173,,0.0,0.0,0.0,0.0,,,0.0,30.875336169612268,30.997079963389062,23.01012641909888,38.98362635307229,1.0
house-mn-4,HOUSE,MN,4,False,standard,Betty McCollum,D,1,Betty McCollum,Paul Wikstrom,,36.46698138802974,2.0,-1.5877943862087882,3.83215516867897,1.2975379057650867e-05,0.0,0.131,1.2276150297321904e-06,,,0.0,43.04952374215395,43.06237511204734,35.10899016243408,50.97352340316857,1.0
house-mn-5,HOUSE,MN,5,False,standard,Ilhan Omar,D,1,Ilhan Omar,John Nagel,,63.542984491902445,2.0,-13.047178348676294,2.1154608785306404,5.695910301805719e-12,0.0,-0.3,-1.7501347974561909e-12,,,0.0,62.53754745821245,62.56937373161105,54.71125680762242,70.42869608969093,1.0
house-mn-6,HOUSE,MN,6,False,standard,Tom Emmer,R,-1,Doug Chapin,Tom Emmer,,-20.06608890237427,-2.0,4.853953081790603,-3.231449164368663,-1.2537900448019557,-0.0,-0.0674999999999999,-0.06112226468409525,,,0.0,-15.468987759617331,-15.514221491904875,-23.473234443188687,-7.3851993567185685,0.00735
house-mn-7,HOUSE,MN,7,False,standard,Michelle Fischbach,R,-1,Erik Osberg,Michelle Fischbach,,-37.09774237198466,-2.0,3.8039318335200423,-1.6051921295735947,-0.003198453661520645,-0.0,0.0874999999999999,0.00037775758770033723,,,0.0,-31.149987655088097,-31.135647614932864,-39.15115478267449,-23.10637916499632,0.0
house-mn-8,HOUSE,MN,8,False,standard,Pete Stauber,R,-1,Trina Swanson,Pete Stauber,,-14.531388413157739,-2.0,1.412089161370103,-2.0479487256838023,-2.568414745129403,-0.0,-0.0135,-0.0366835997175421,,,0.0,-9.09335515212887,-9.020082543225042,-17.08168700561739,-0.942674704339257,0.0761
house-mo-1,HOUSE,MO,1,False,standard,Wesley Bell,D,1,Wesley Bell,Paul Berry,,58.18768172722622,2.0,2.99401528116076,,0.0,0.0,0.894,7.47768894571329e-15,,,0.0,69.66905552818405,69.74151522335308,61.82709701770482,77.67990812195046,1.0
house-mo-2,HOUSE,MO,2,False,standard,Ann Wagner,R,-1,Fred Wellman,Ann Wagner,,-8.036578251263439,-2.0,4.184796165733651,-1.7513577826849565,-2.932020125366119,-0.0,0.0934999999999999,0.3391530938278496,2.0,-1.1964066994486446,0.34708065755469975,-3.3021379207248085,-2.4902351064837682,-9.118751648471813,4.042155714354867,0.31455
house-mo-3,HOUSE,MO,3,False,standard,Bob Onder,R,-1,Bethany Mann,Bob Onder,,-27.09880132670149,-2.0,-0.3198274085413253,-2.721599347768508,-0.14586659087599943,-0.0,-0.1494999999999999,-0.017360608178174416,,,0.0,-22.4363273848847,-22.394262165304575,-30.471314441278867,-14.527636320056288,0.00015
house-mo-4,HOUSE,MO,4,False,standard,Mark Alford,R,-1,Jordan Herrera,Mark Alford,,-42.811354448074596,-2.0,2.8596828952368547,-3.539218868419995,-0.00046065552445231494,-0.0,-0.1125,-3.742826136175059e-05,,,0.0,-36.596103285828626,-36.54938878444419,-44.527698167322896,-28.58457405342062,0.0
house-mo-5,HOUSE,MO,5,False,standard,Emanuel Cleaver,D,1,Emanuel Cleaver,Rick Brattin,,23.50937224201861,1.0,1.2407985004248694,1.874106207615429,0.002496813689127422,0.0,0.3075,0.0008876242518281544,,,0.0,32.06756752334774,32.036980673100956,24.165437136618916,39.970506617567565,1.0
house-mo-6,HOUSE,MO,6,False,standard,Sam Graves,,0,Josh Smead,Chris Stigall,,-39.31892471811242,0.0,,-1.862502483332656,-0.0030882810187597806,0.0,0.0,0.0,,,0.0,-31.572110821338637,-31.66873633900059,-40.887246653290184,-22.427134288005362,0.0
house-mo-7,HOUSE,MO,7,False,standard,Eric Burlison,R,-1,Missi Hesketh,Eric Burlison,,-43.124014394889,0.0,3.015378594014063,-3.3818441974007443,-0.00037371819985376243,0.0,0.0775000000000001,2.0917838130703674e-05,,,0.0,-37.0051592831293,-36.966606764036385,-45.11606302741568,-29.079687555212455,0.0
house-mo-8,HOUSE,MO,8,False,standard,Jason Smith,R,-1,Chris Reichard,Jason Smith,,-54.60781455423596,-2.0,0.7348069477639037,-5.642867503322933,-6.148346444777875e-07,-0.0,0.0164999999999999,7.3267795133602565e-09,,,0.0,-47.87882549255098,-47.94353350657401,-55.85220288019178,-40.05523557878263,0.0
house-ms-1,HOUSE,MS,1,False,standard,Trent Kelly,R,-1,Cliff Johnson,Trent Kelly,,-37.53256379062851,-2.0,1.939402034845994,-1.0758979445378716,-0.0026988490467134375,-0.0,-0.0495000000000001,-0.0002690325432161173,,,0.0,-30.61327033414362,-30.603853481582664,-38.74684505733725,-22.62324394610078,0.0
house-ms-2,HOUSE,MS,2,False,standard,Bennie Thompson,D,1,Bennie Thompson,Ron Eller,,20.573389722299627,2.0,3.603371731991128,3.1477987759962702,0.007980838985991648,0.0,0.6975000000000001,0.004020347639193293,,,0.0,30.48377445208996,30.38149170215263,22.52637691919617,38.34999360091329,1.0
house-ms-3,HOUSE,MS,3,False,standard,Michael Guest,R,-1,Michael Chiaradio,Michael Guest,,-29.463344005292292,-2.0,,-2.045235290297825,-0.07012692932983261,-0.0,-0.0115,-0.0008543414690511649,,,0.0,-23.74401920653734,-23.697699858046185,-31.838461309167695,-15.843734658173636,5e-05
house-ms-4,HOUSE,MS,4,False,standard,Mike Ezell,R,-1,Jeffrey Hulum III,Mike Ezell,,-42.99199812853909,-1.0,4.761346735346994,-3.0353314029711926,-0.0002482662693259099,-0.0,-0.0974999999999999,-1.7482083131699475e-05,,,0.0,-37.79248362006201,-37.81746427250155,-45.758281194873994,-29.793721513000154,0.0
house-mt-1,HOUSE,MT,1,False,standard,Ryan Zinke,,0,Sam Forstag,Aaron Flint,,-11.922412494511375,0.0,,0.0635156786567131,0.1002267899368277,0.0,0.0,0.0,4.0,-2.0357652017969783,0.4265079562726962,-2.903252614655728,-2.4800313942575043,-9.668027960243831,4.626112023395181,0.32845
house-mt-2,HOUSE,MT,2,False,standard,Troy Downing,R,-1,Brian Miller,Troy Downing,,-30.507838926964144,-2.0,1.3256801819910926,-4.276495910059555,-0.036332518063547765,-0.0,0.2555,0.006704358819337439,1.0,-29.72972972972973,0.3225675484097756,-26.680567011709943,-27.659936615030553,-34.371215106331974,-20.928950160748567,0.0
