race_id,office,state_po,district,special,race_type,incumbent,incumbent_party,inc_side,dem_candidate,rep_candidate,race_note,pres24,quality_diff,prior_edge,money_log_ratio,money_adj,quality_adj,poll_count,poll_avg,poll_weight,fundamentals_mean,margin_median,margin_p10,margin_p90,p_dem
house-tn-7,HOUSE,TN,7,False,standard,Matt Van Epps,R,-1,Darden Copeland,Matt Van Epps,,-22.72632896191422,-2.0,,-1.292893131043007,-0.3064281607321866,-0.0,,,0.0,-17.099776164342934,-17.1692364934029,-25.18841246163787,-9.082406626446367,0.00315
house-tn-8,HOUSE,TN,8,False,standard,David Kustoff,R,-1,Heidi Kuhn,David Kustoff,,-20.43242219556846,-2.0,5.567594519732584,-4.1955003674277975,-1.0673012220208165,-0.0,,,0.0,-16.018130271746788,-16.066229428728946,-23.981674550042623,-8.007112848062354,0.005
house-tn-9,HOUSE,TN,9,False,standard,Steve Cohen,,0,Justin Pearson,Brent Taylor,,-21.425243647535822,0.0,,0.40894136279688,0.20657671441817885,0.0,1.0,-9.747826086956522,0.3612468341030429,-12.948038336529763,-11.728713974303915,-19.256369918139633,-4.311643181180739,0.02145
house-tx-1,HOUSE,TX,1,False,standard,Nathaniel Moran,R,-1,Yolanda Prince,Nathaniel Moran,,-49.90366327371402,-2.0,,-4.0808776873589006,-3.972859759299208e-06,-0.0,,,0.0,-44.98549037200851,-45.07862759562805,-52.895008453584715,-37.04371600689581,0.0
house-tx-2,HOUSE,TX,2,False,standard,Dan Crenshaw,,0,Shaun Finnie,Steve Toth,,-23.13431489842665,-1.0,,1.1769781686931509,0.422070031921541,-0.0,,,0.0,-14.490449752989699,-14.454460447891044,-23.666928159494823,-5.1360753783497834,0.0234
house-tx-3,HOUSE,TX,3,False,standard,Keith Self,R,-1,Evan Hunt,Keith Self,,-23.981599143217043,-2.0,4.354653120491314,-0.5321954762621353,-0.09517198408107302,-0.0,,,0.0,-18.05560464882238,-18.1636821998186,-26.00248265577069,-10.089291565892756,0.0019
house-tx-4,HOUSE,TX,4,False,standard,Pat Fallon,R,-1,Jason Pearce,Pat Fallon,,-25.158856069593824,-2.0,3.970268474116647,-3.609844240555603,-0.41467399480248973,-0.0,,,0.0,-19.37949124702427,-19.53309069570723,-27.350138488248795,-11.512363851575373,0.00095
house-tx-5,HOUSE,TX,5,False,standard,Lance Gooden,R,-1,Chelsey Hockett,Lance Gooden,,-21.843996130993506,-2.0,0.7482348976375413,-4.400731468227505,-1.329540936431447,-0.0,,,0.0,-15.181992699253437,-15.225641235852986,-23.257681020673736,-7.070634339706071,0.0083
house-tx-6,HOUSE,TX,6,False,standard,Jake Ellzey,R,-1,Danny Minton,Jake Ellzey,,-23.274848423140842,-2.0,1.9112843830791133,-4.464409443518912,-0.8632700117169907,-0.0,,,0.0,-16.803109202415335,-16.86322798644137,-24.885666014193045,-8.883861685603742,0.00315
house-tx-7,HOUSE,TX,7,False,standard,Lizzie Fletcher,D,1,Lizzie Fletcher,Alexander Hale,,24.093375271886345,2.0,1.063575547138324,3.326006034067751,0.0032881871147617202,0.0,,,0.0,32.502746593426366,32.497831787131034,24.56802180981368,40.47245807567355,1.0
house-tx-8,HOUSE,TX,8,False,standard,Morgan Luttrell,,0,Laura Jones,Jessica Hart Steinmann,,-27.993926866059134,0.0,,-3.647668193418901,-0.32207497299221427,0.0,,,0.0,-20.22318773190725,-20.22964504082851,-29.38595640273578,-11.06105079271379,0.0021
house-tx-9,HOUSE,TX,9,False,standard,None (new seat),,0,Leticia Gutierrez,Alex Mealer,,-19.967725626975657,0.0,,-3.2658243281499675,-1.9640841130962412,0.0,,,0.0,-13.61323543712595,-13.635027833518503,-22.866534865925807,-4.391140717914577,0.03065
house-tx-10,HOUSE,TX,10,False,standard,Michael McCaul,,0,Caitlin Rourk,Chris Gober,,-22.935141814419953,0.0,,-1.8936915323748045,-0.7082775630363459,0.0,,,0.0,-15.416191187118192,-15.423805814872754,-24.60221508224423,-6.3093360724837355,0.0149
house-tx-11,HOUSE,TX,11,False,standard,August Pfluger,R,-1,Claire Reynolds,August Pfluger,,-34.776226874930764,-2.0,,-3.942460227073517,-0.013554232414714842,-0.0,,,0.0,-29.20702269771269,-29.173031050896554,-37.26202224238879,-21.13972964299932,0.0
house-tx-12,HOUSE,TX,12,False,standard,Craig Goldman,R,-1,Angela Rodriguez Prilliman,Craig Goldman,,-24.152059215739328,-2.0,3.5289130927904857,-4.552849302759294,-0.21407421926708392,-0.0,,,0.0,-21.54182038598494,-21.651729561301273,-29.643879129117874,-13.439542898634294,0.00025
house-tx-13,HOUSE,TX,13,False,standard,Ronny Jackson,R,-1,Mark Nair,Ronny Jackson,,-46.66045241939511,-1.0,,-4.123729160530777,-3.084111663002803e-05,-0.0,,,0.0,-41.57629540892539,-41.59218224418543,-49.62855494269796,-33.511459773441864,0.0
house-tx-14,HOUSE,TX,14,False,standard,Randy Weber,R,-1,Thurman Bartie,Randy Weber,,-24.57811033271256,0.0,2.5362556009868094,-3.486899162545146,-0.5851577733437013,0.0,,,0.0,-18.194027660783497,-18.164871279519982,-26.223207296525548,-10.314613923439634,0.00125
house-tx-15,HOUSE,TX,15,False,standard,Monica De La Cruz,R,-1,Bobby Pulido,Monica De La Cruz,,-18.01759130969824,-2.0,-3.089580014710547,-0.74062669080336,-0.8109715121601597,-0.0,5.0,4.851217360548941,0.3459041329905478,-8.662104593050428,-3.9225284095846495,-10.560058127698344,2.5430740847902875,0.22
house-tx-16,HOUSE,TX,16,False,standard,Veronica Escobar,D,1,Veronica Escobar,Adam Bauman,,16.63676773389655,2.0,2.902465029544423,,0.0,0.0,,,0.0,26.26744924384557,26.294080354758293,18.407229458197342,34.281377110908224,1.0
house-tx-17,HOUSE,TX,17,False,standard,Pete Sessions,R,-1,Casey Shepard,Pete Sessions,,-21.9502302161465,-2.0,3.257007297423403,-3.841873531374521,-0.99361930730509,-0.0,,,0.0,-16.285062648292914,-16.33071271092308,-24.29660721570658,-8.328409725168719,0.0047
house-tx-18,HOUSE,TX,18,False,standard,Christian Menefee,D,1,Christian Menefee,Ronald Whitfield,,55.72034781448782,2.0,,,0.0,0.0,,,0.0,64.54011745144658,64.53138548774282,56.73684403737467,72.50277502616434,1.0
house-tx-19,HOUSE,TX,19,False,standard,Jodey Arrington,,0,Kyle Rable,Tom Sell,,-52.16553105495645,0.0,,-3.738275075790237,-3.7663103077169334e-06,0.0,,,0.0,-45.070861285446796,-45.06202086656345,-54.360805721926845,-35.882313060840175,0.0
house-tx-20,HOUSE,TX,20,False,standard,Joaquin Castro,D,1,Joaquin Castro,Edgardo Rafael Baez,,28.881561605032594,2.0,,2.294226033327514,9.992175751475331e-05,0.0,,,0.0,38.996061145405754,39.06605890085743,31.06260820739507,46.87780557568307,1.0
house-tx-21,HOUSE,TX,21,False,standard,Chip Roy,,0,Kristin Hook,Mark Teixeira,,-22.084735744258868,0.0,,-2.696274309601862,-1.1992666794104236,0.0,,,0.0,-15.032901127683104,-15.096275609106353,-24.52531584491101,-5.869009237944119,0.0176
house-tx-22,HOUSE,TX,22,False,standard,Troy Nehls,,0,Marquette Greene-Scott,Trever Nehls,,-22.728896297178235,1.0,,-3.0907369778590583,-1.17133580360981,0.0,,,0.0,-15.667322254156344,-15.75728143185834,-24.923741446084865,-6.645029359883848,0.01435
house-tx-23,HOUSE,TX,23,False,standard,Vacant,,0,Katy Padilla Stout,Brandon Herrera,,-14.973852558895206,0.0,,-1.4077439537212355,-1.781484849984851,0.0,1.0,-7.839024390243903,0.11765155133637689,-8.168991198511538,-8.148519117872315,-16.943063607208185,0.573390053521268,0.1155
house-tx-24,HOUSE,TX,24,False,standard,Beth Van Duyne,R,-1,Kevin Burge,Beth Van Duyne,,-16.38594296670372,-2.0,4.12843336523143,-2.9824077077977607,-2.517261344360299,-0.0,,,0.0,-12.47330765045963,-12.487460387092572,-20.50062813250695,-4.4803324963990985,0.02355
house-tx-25,HOUSE,TX,25,False,standard,Roger Williams,R,-1,Dione Sims,Roger Williams,,-24.33804955302802,-2.0,,,0.0,-0.0,,,0.0,-18.448301832205374,-18.53765120652674,-26.563254785941208,-10.512325584333201,0.00205
house-tx-26,HOUSE,TX,26,False,standard,Brandon Gill,R,-1,Steven Shook,Brandon Gill,,-24.143127359490155,-2.0,3.629577442045054,-4.930306615906332,-0.21128771347596167,-0.0,,,0.0,-21.583218938851722,-21.596530018288707,-29.652107177164584,-13.58931174813294,0.00035
house-tx-27,HOUSE,TX,27,False,standard,Michael Cloud,R,-1,Tanya Lloyd,Michael Cloud,,-21.457064940663432,-2.0,2.6467329873706653,-2.106562829182046,-0.8284422208736119,-0.0,,,0.0,-15.288614530553943,-15.35532256379505,-23.348372290085354,-7.518797463032663,0.00695
house-tx-28,HOUSE,TX,28,False,standard,Henry Cuellar,D,1,Henry Cuellar,Tano Tijerina,,-10.459161706977333,1.0,12.80583573469132,0.6455803402855187,0.8953641792957054,0.0,3.0,13.645500310237976,0.3435916095300807,6.149568232795547,8.706705453723252,2.170492312259143,15.248552648810703,0.9557
house-tx-29,HOUSE,TX,29,False,standard,Sylvia Garcia,D,1,Sylvia Garcia,Martha Fierro,,30.845369895153603,2.0,9.516545524552544,4.0407394889597965,9.881124870766216e-06,0.0,,,0.0,43.50276612172542,43.50876938788568,35.51247950428787,51.45903650404936,1.0
house-tx-30,HOUSE,TX,30,False,standard,None (new seat),,0,Frederick Haynes III,Everett Jackson,,47.804896337119935,0.0,,2.355646780726939,3.526565431451358e-09,0.0,,,0.0,54.77911350773333,54.778357281862014,45.487632257107016,64.00207413400341,1.0
house-tx-31,HOUSE,TX,31,False,standard,John Carter,R,-1,Justin Early,John Carter,,-22.146914200858628,-2.0,5.4822154880530825,-2.333948288272066,-0.5688352399775742,-0.0,,,0.0,-17.24201205443505,-17.183203945422967,-25.22960287218827,-9.248626745048782,0.0025
house-tx-32,HOUSE,TX,32,False,standard,None (new seat),,0,Dan Barrios,Jace Yarbrough,,-18.113580215751295,1.0,,-1.9920184499570408,-1.736651132297561,0.0,,,0.0,-11.455788815812802,-11.359166410420055,-20.58261723525431,-2.204942880695362,0.0554
house-tx-33,HOUSE,TX,33,False,standard,Jasmine Crockett,,0,Colin Allred,Patrick Gillespie,,33.340829756235884,2.0,,5.698024768164236,4.31877668528008e-05,0.0,,,0.0,40.989063031900585,40.76236484867812,31.701355265978435,49.96478586793216,1.0
house-tx-34,HOUSE,TX,34,False,standard,Vicente Gonzalez,D,1,Vicente Gonzalez,Eric Flores,,-10.22506904859846,2.0,7.780432829633908,0.5670429655065609,0.9002142111991802,0.0,4.0,3.4353602811132906,0.3450556883801833,3.7550069913195103,3.6468564281573874,-2.9834226234853674,10.248554677670798,0.7613
house-tx-35,HOUSE,TX,35,False,standard,None (new seat),,0,Johnny Garcia,Carlos De La Cruz,,-10.563314149260139,1.0,,-0.1154239105962223,-0.19082477584183574,0.0,1.0,-6.523595505617978,0.3673984690642689,-1.7110746767055578,-3.49130831308684,-10.913177053734234,4.067145099889318,0.2763
house-tx-36,HOUSE,TX,36,False,standard,Brian Babin,R,-1,Rhonda Hart,Brian Babin,,-25.312327790203895,-2.0,1.1980795075399762,-4.272558505421538,-0.5788631796573236,-0.0,,,0.0,-18.231900060071318,-18.255935165264383,-26.325275897978177,-10.193423840486858,0.0018
house-tx-37,HOUSE,TX,37,False,standard,Greg Casar,D,1,Greg Casar,Lauren Peña,,57.704254135704865,2.0,0.1788517385437806,2.423937150360713,1.7030346818481788e-12,0.0,,,0.0,64.06561218534982,64.04367297287529,56.2131623828638,71.94124727249267,1.0
house-tx-38,HOUSE,TX,38,False,standard,Wesley Hunt,,0,Melissa McDonough,Jon Bonck,,-21.29669299579903,0.0,,-2.5961749643330245,-1.3434263517150393,0.0,,,0.0,-14.365553320670537,-14.311138468616617,-23.659341610575858,-5.189052048290339,0.0246
house-ut-1,HOUSE,UT,1,False,standard,None (new seat),,0,Ben McAdams,Riley Owen,,24.325735111457707,2.0,,2.682011367190529,0.0032289305423131493,0.0,,,0.0,32.29407866393865,32.35010240038146,23.07647974980071,41.44227848223691,0.99995
house-ut-2,HOUSE,UT,2,False,standard,Blake Moore,R,-1,Peter Crosby,Blake Moore,,-29.9231434255034,-2.0,11.83454842515211,-4.00714262469264,-0.021543350063489505,-0.0,1.0,-6.987301587301587,0.29847848674690153,-28.048914989914945,-21.777821297746176,-28.493941630515913,-15.059966365713672,0.0
house-ut-3,HOUSE,UT,3,False,standard,Celeste Maloy,R,-1,Kent Udell,Celeste Maloy,,-42.41903846817411,-2.0,4.7759312534016445,-3.118280158817572,-4.625009932164292e-05,-0.0,,,0.0,-40.86855290397509,-40.86510155975229,-48.90402316924485,-32.89466468521003,0.0
house-ut-4,HOUSE,UT,4,False,standard,Mike Kennedy,R,-1,Jonny Larsen,Mike Kennedy,,-33.446643564909,-2.0,12.763534703183698,-2.8307521180873545,-0.0006538393297345397,-0.0,,,0.0,-35.78397203353422,-35.761023532517626,-43.73317283367008,-27.807392504592347,0.0
house-va-1,HOUSE,VA,1,False,standard,Rob Wittman,R,-1,Shannon Taylor,Rob Wittman,,-5.00442471396264,-2.0,7.652325696720595,-0.944174630078467,-1.5791648872630175,-0.0,2.0,-6.47526881747188,0.29999179370818196,-0.7783504800601386,-2.4451816562005337,-9.271659472879449,4.33615583654994,0.3214
house-va-2,HOUSE,VA,2,False,standard,Jen Kiggans,R,-1,Elaine Luria,Jen Kiggans,,-0.25221671009308466,0.0,3.536411040069424,-0.285934344368051,-0.31225836713285887,0.0,1.0,-5.4,0.3066681906618252,7.5632993760912886,3.502652323337414,-3.192146597161858,10.36373049255964,0.75205
house-va-3,HOUSE,VA,3,False,standard,Bobby Scott,D,1,Bobby Scott,Edwin Rivera,,35.171354784672296,2.0,,3.3855102482910024,3.826278453161129e-06,0.0,,,0.0,45.04561909479249,45.089388346317065,37.24770990662127,53.054189997315945,1.0
house-va-4,HOUSE,VA,4,False,standard,Jennifer McClellan,D,1,Jennifer McClellan,Robert Murray,,33.178227120064946,2.0,1.948492385058568,,0.0,0.0,,,0.0,45.36552434123786,45.41088490399497,37.364770995640384,53.35052148242104,1.0
house-va-5,HOUSE,VA,5,False,standard,John McGuire,R,-1,Tom Perriello,John McGuire,,-12.407085063709836,0.0,2.5078707498365507,0.138132675845518,0.1419862483117251,0.0,1.0,-8.696703296703298,0.303376358687346,-8.268962837302727,-8.487678256692451,-15.203588449661872,-1.6935024232349163,0.05425
house-va-6,HOUSE,VA,6,False,standard,Ben Cline,R,-1,Beth Macy,Ben Cline,,-24.157705036448466,-2.0,4.631422573159792,-0.0667313378906842,-0.010989335722685937,-0.0,,,0.0,-18.298859991367728,-18.31446226544943,-26.290633901325336,-10.302179413549922,0.0021
house-va-7,HOUSE,VA,7,False,standard,Eugene Vindman,D,1,Eugene Vindman,Doug Ollivant,,2.914155482400608,2.0,-0.1202662988359071,3.8350624783316873,0.8593455195514541,0.0,,,0.0,16.819752816553635,16.877385643513566,8.737111867712015,24.867444014106585,0.99615
house-va-8,HOUSE,VA,8,False,standard,Don Beyer,D,1,Don Beyer,Tony Sabio,,50.904224479584464,2.0,-2.035373170462538,4.091817364175643,1.1890584251514637e-09,0.0,,,0.0,56.4988625002134,56.49608881909111,48.68055576227807,64.33044558041315,1.0
house-va-9,HOUSE,VA,9,False,standard,Morgan Griffith,R,-1,Joy Powers,Morgan Griffith,,-44.42581664466825,-2.0,,-3.06821876444428,-0.00011476184622569113,-0.0,,,0.0,-39.23489893144288,-39.295231162854506,-47.167507648392984,-31.272074763019685,0.0
house-va-10,HOUSE,VA,10,False,standard,Suhas Subramanyam,D,1,Suhas Subramanyam,Dave Beckwith,,8.576451033971418,2.0,-3.8640521391403206,2.372240527887434,0.3348205985017514,0.0,,,0.0,19.22020195393036,19.180244661749846,11.214686176346143,27.21500910850927,0.9989
house-va-11,HOUSE,VA,11,False,standard,James Walkinshaw,D,1,James Walkinshaw,Arthur Purves,,35.29116354091677,2.0,,4.525681764703802,3.5606547539158185e-06,0.0,,,0.0,45.160472952741344,45.19132765963457,37.261890696764965,52.97580853591687,1.0
house-vt-al,HOUSE,VT,0,False,standard,Becca Balint,D,1,Becca Balint,Gerald Malloy,,32.77043577168019,0.0,,2.6555273388129144,1.3803123364782682e-05,0.0,2.0,42.50658324758275,0.3403389444128471,42.74099636372129,42.63658331635426,36.13316112472567,49.34125324696147,1.0
house-wa-1,HOUSE,WA,1,False,standard,Suzan DelBene,D,1,Suzan DelBene,Mary Silva,,29.71416626019093,2.0,-3.2509774041973643,5.1279509614944905,0.0007417764995830554,0.0,,,0.0,35.64673855634255,35.68058041581158,27.79911213723011,43.56704099466979,1.0
house-wa-2,HOUSE,WA,2,False,standard,Rick Larsen,D,1,Rick Larsen,Edwin Feller,,24.449358063403622,0.0,3.756796251911663,,0.0,0.0,,,0.0,34.271693031336156,34.2679737674341,26.25438523895143,42.430123830114724,1.0
house-wa-3,HOUSE,WA,3,False,standard,Marie Gluesenkamp Perez,D,1,Marie Gluesenkamp Perez,John Braun,,-3.396252192645398,0.0,7.434900143920526,1.1723654191744082,0.9474688421896602,0.0,3.0,-6.417139997381191,0.31474048831976265,11.212754876110704,5.6877489974265245,-1.1372103302989223,12.352477457633642,0.85665
house-wa-4,HOUSE,WA,4,False,standard,Dan Newhouse,,0,John Duresky,Amanda McKinney,,-21.23632345302414,-1.0,,-1.5963329175543814,-0.8353724044065372,-0.0,,,0.0,-13.79526421453416,-13.829481687166055,-23.188563767966606,-4.609196803999774,0.02685
house-wa-5,HOUSE,WA,5,False,standard,Michael Baumgartner,R,-1,Carmela Conroy,Michael Baumgartner,,-11.108555422659757,-2.0,10.057519981226587,-1.472892024901894,-1.073875921367415,-0.0,1.0,-11.4,0.2736060820687878,-12.037615785916103,-11.758649155028065,-18.69751006069107,-4.9017761390560795,0.01525
house-wa-6,HOUSE,WA,6,False,standard,Emily Randall,D,1,Emily Randall,Teresa Fox,,19.891451831750338,2.0,-6.114067871540435,3.2601594523000608,0.019714825796222524,0.0,,,0.0,28.274021079931398,28.28384327349407,20.18354992410868,36.38842787855585,1.0
house-wa-7,HOUSE,WA,7,False,standard,Pramila Jayapal,D,1,Pramila Jayapal,Nirav Sheth,,77.56051167435446,2.0,-9.060038720953823,4.804297389255944,3.508103724066754e-18,0.0,,,0.0,77.5917272937113,77.55637271000182,69.77336927431952,85.410227532722,1.0
house-wa-8,HOUSE,WA,8,False,standard,Kim Schrier,D,1,Kim Schrier,Spencer Meline,,5.966932359880001,2.0,2.3502762355471987,3.7721516102463126,0.7985885107322916,0.0,,,0.0,17.08641954114823,17.12197843794892,9.09611762441985,25.109185808688665,0.9965
house-wa-9,HOUSE,WA,9,False,standard,Adam Smith,D,1,Adam Smith,Doug Basler,,42.69428737721389,2.0,,4.199446988769716,2.985702720487633e-08,0.0,,,0.0,52.22999374332971,52.309675236071534,44.36773912332557,60.18416265190183,1.0
house-wa-10,HOUSE,WA,10,False,standard,Marilyn Strickland,D,1,Marilyn Strickland,Chris Chung,,18.6042540382684,2.0,-1.108847583147455,4.478702145625662,0.0455463067816942,0.0,,,0.0,26.07872095471807,26.1537091226297,18.158613352420087,34.24758133239765,1.0
house-wi-1,HOUSE,WI,1,False,standard,Bryan Steil,R,-1,Mitchell Berman,Bryan Steil,,-4.574926503161371,-2.0,5.6999059036084185,-2.362730412274356,-3.825807682640612,-0.0,2.0,-6.4293756198868035,0.29901725883957214,-1.5224923405420592,-3.018146439429543,-9.924822328709665,3.910845918480697,0.28655
house-wi-2,HOUSE,WI,2,False,same_party,Mark Pocan,D,1,Mark Pocan,,D,40.745668109005265,0.0,-0.3167280213160488,,,,,,,,,,,1.0
house-wi-3,HOUSE,WI,3,False,standard,Derrick Van Orden,R,-1,Rebecca Cooke,Derrick Van Orden,,-7.513658895468744,-2.0,-4.933765503560819,0.0351813333320443,0.05078114047634092,-0.0,4.0,-1.2375215522703835,0.3215338216736494,4.725923189968862,2.741082354333498,-3.942978308472223,9.481551228524161,0.70395
house-wi-4,HOUSE,WI,4,False,standard,Gwen Moore,D,1,Gwen Moore,Tim Rogers,,52.46959330772252,2.0,1.551539946358158,,0.0,0.0,,,0.0,59.87552673871186,59.89420217026249,52.02808912149104,67.70671169331598,1.0
house-wi-5,HOUSE,WI,5,False,standard,Scott Fitzgerald,R,-1,Andrew Beck,Scott Fitzgerald,,-22.453536619855047,-2.0,6.330916501112846,-4.191746003835586,-0.6099573369228659,-0.0,,,0.0,-18.04828345491106,-18.052551300402023,-25.958921315354562,-10.0668623531756,0.0015
house-wi-6,HOUSE,WI,6,False,standard,Glenn Grothman,R,-1,Brad Smith,Glenn Grothman,,-16.695392066092158,-2.0,5.752536804999295,-2.0680111854344525,-1.4663879403498654,-0.0,1.0,-27.4,0.2690578604615716,-12.611403463387969,-16.58698908953812,-23.522530079719598,-9.748315709717904,0.00095
house-wi-7,HOUSE,WI,7,False,standard,Tom Tiffany,,0,Fred Clark,Michael Alfonso,,-22.842779803336647,1.0,,-1.1224471473670272,-0.42800817403551444,0.0,,,0.0,-15.041022812790638,-15.00712590486045,-24.307136312173142,-5.753357527850765,0.0191
house-wi-8,HOUSE,WI,8,False,standard,Tony Wied,R,-1,Rick Crosson,Tony Wied,,-16.463834239873304,-1.0,-1.9521917243428744,-2.741362812528315,-2.1586363053450435,-0.0,,,0.0,-12.604650330382116,-12.668902942026998,-20.742619258944305,-4.573538569000124,0.0214
house-wv-1,HOUSE,WV,1,False,standard,Carol Miller,R,-1,Vince George,Carol Miller,,-45.19875830196956,-2.0,-1.878761605440577,-2.0061016446065367,-0.0003045150179690771,-0.0,,,0.0,-36.61855040093396,-36.62919210745862,-44.55854954479396,-28.660748121477372,0.0
house-wv-2,HOUSE,WV,2,False,standard,Riley Moore,R,-1,Ace Parsi,Riley Moore,,-40.383313502646374,-2.0,1.0084479824407175,-2.233515423091049,-0.00031718998610829436,-0.0,,,0.0,-36.74928654479885,-36.89155674808358,-44.77396991518391,-28.855922167381113,0.0
house-wy-al,HOUSE,WY,0,False,standard,Harriet Hageman,,0,Lisa Kinney,Chuck Gray,,-46.95834604821483,0.0,,-3.646279545613131,-9.454161588782974e-05,0.0,,,0.0,-39.588959381010426,-39.56928966162208,-48.630222824524196,-30.352904427097233,0.0
senate-ak,SEN,AK,0,False,rcv_bloc,Dan Sullivan,R,-1,Mary Peltola,Gerald Heikes; Dan J. Sullivan; Dan S. Sullivan,,-13.69312508474994,-1.0,1.4719906238951417,0.3666094504434499,0.9666225421020872,-0.0,15.0,0.8861692803860474,0.6904740439512947,-8.003061523576266,-1.8093532802124572,-8.676833328828957,5.066032692043576,0.3678
senate-al,SEN,AL,0,False,standard,Tommy Tuberville,R,0,Everett Wess,Barry Moore,,-30.88122385938789,-2.0,,,0.0,-0.0,1.0,-18.9873417721519,0.6428912605919574,-22.871977014634915,-20.310968944315313,-29.113277221455334,-11.736325640886928,0.00105
senate-ar,SEN,AR,0,False,standard,Tom Cotton,R,-1,Hallie Shoffner,Tom Cotton,,-31.33998647229675,-3.0,,-2.18470237471752,-0.08126500223794586,-0.0,4.0,-8.054788662611033,0.7316224044175953,-26.425972450073434,-12.981719441999706,-20.579256787300956,-5.3673232703185265,0.01535
senate-co,SEN,CO,0,False,standard,John Hickenlooper,D,1,John Hickenlooper,Mark Baisley,,11.293083462132921,2.0,-2.9701204541250323,4.59648896867292,0.5944686077269756,0.0,,,0.0,21.88196639577745,21.912759163543832,9.927018451829419,33.88238636557697,0.9909
senate-de,SEN,DE,0,False,standard,Chris Coons,D,1,Chris Coons,Michael Katz,,14.958471282996337,2.0,4.239865462704085,3.88472862417668,0.060114575309875656,0.0,,,0.0,28.044420992719125,28.037933538460493,15.963545243898743,39.9525271982309,0.9986
senate-fl-special,SEN,FL,0,True,standard,Ashley Moody,R,-1,Angie Nixon,Ashley Moody,,-13.22213886698459,-2.0,,-3.6522466123839634,-9.004350629454732,-0.0,9.0,-6.143864557629092,0.7614171693467674,-16.865333302708546,-8.721840339939646,-15.914002423865204,-1.374061704233324,0.0616
senate-ga,SEN,GA,0,False,standard,Jon Ossoff,D,1,Jon Ossoff,Mike Collins,,-2.2087323027962817,1.0,,2.6013219567470403,6.668089309889091,0.0,17.0,10.045701611353842,0.7705061432636057,15.861328853891772,11.41099813192782,4.310547709261306,18.559704554850107,0.97765
senate-ia,SEN,IA,0,False,standard,Joni Ernst,R,0,Josh Turek,Ashley Hinson,,-13.445597709596235,-1.0,,-0.6741303388997628,-2.596629192402234,-0.0,22.0,3.013825413975485,0.772999478228,-7.683297583768255,0.6868729811242135,-6.440224678969761,7.690151261786669,0.5491
senate-id,SEN,ID,0,False,same_party,Jim Risch,R,-1,,Jim Risch,R,-37.52184118025308,0.0,-2.4760069518199472,,,,,,,,,,,0.0
senate-il,SEN,IL,0,False,standard,Dick Durbin,D,0,Juliana Stratton,Don Tracy,,11.135530816543426,2.0,,0.8700654221035241,0.2931135052021028,0.0,,,0.0,19.702854176907085,19.829454121573065,5.71887230771517,33.808957555016626,0.96175
senate-ks,SEN,KS,0,False,standard,Roger Marshall,R,-1,Adam Hamilton,Roger Marshall,,-16.411473894550323,-3.0,-4.312270332201006,-0.3633284401757001,-0.926591242318988,-0.0,7.0,1.2315292025868438,0.6666096945062944,-10.159751473479197,-2.507718198369511,-9.469717911875213,4.416684756477036,0.3251
senate-ky,SEN,KY,0,False,standard,Mitch McConnell,R,0,Charles Booker,Andy Barr,,-31.02814203220417,-1.0,,-2.511890508194776,-0.2917646955512221,-0.0,2.0,-13.512369055098775,0.5475010014653511,-23.315106035337223,-17.96099943531906,-27.699163824131006,-8.214630750836594,0.00905
senate-la,SEN,LA,0,False,standard,Bill Cassidy,R,0,Jamie Davis,Julia Letlow,,-22.357020818831867,-2.0,,-1.1327858035556986,-1.3044757945108156,-0.0,2.0,-7.78062078609907,0.6197383597699562,-15.437534055498224,-10.557552174865119,-19.581225852278624,-1.6610918218928232,0.0628
senate-ma,SEN,MA,0,False,standard,Ed Markey,D,1,Ed Markey,John Deaton,,25.910638840838516,3.0,0.5085556465280519,1.8615419235886217,0.0006239303569220558,0.0,10.0,26.70116964330336,0.6738324244778214,37.043721676039844,30.105815561327972,23.106631675198276,37.01651491637186,1.0
senate-me,SEN,ME,0,False,standard,Susan Collins,R,-1,Troy Jackson,Susan Collins,,7.08861163994892,-2.0,17.18453938781839,,0.0,-0.0,15.0,2.4124839196406427,0.6975229783812901,5.03236924927001,3.1669434931361495,-3.509697172163416,9.925885816196784,0.72875
senate-mi,SEN,MI,0,False,standard,Gary Peters,D,0,Abdul El-Sayed,Mike Rogers,,-1.4424736578339323,-2.0,,0.2325586573104284,0.7660329930475869,-0.0,37.0,3.5132010502949926,0.7768497756641836,7.7233955869291835,4.4254937769841955,-2.45500269831426,11.443050618296768,0.79405
senate-mn,SEN,MN,0,False,standard,Tina Smith,D,0,Peggy Flanagan,Michele Tafoya,,4.343404352188957,2.0,,0.2072829546676579,0.3114035648546523,0.0,10.0,3.8122261226608765,0.7554188893831743,13.017941387084718,6.060034293943001,-1.1025507455053276,13.454956360362079,0.86115
senate-ms,SEN,MS,0,False,standard,Cindy Hyde-Smith,R,-1,Scott Colom,Cindy Hyde-Smith,,-23.145028211183686,-2.0,-7.978080670910353,-0.87337473076951,-0.9336986619345892,-0.0,3.0,-10.213124226271391,0.5135387452486335,-15.440496682645716,-12.79975529846293,-21.09537632476175,-4.31330105864791,0.0254
senate-mt,SEN,MT,0,False,standard,Steve Daines,R,0,Alani Bankhead,Kurt Alme,,-20.5780970401637,0.0,,-3.100094666159993,-4.820146027041593,0.0,15.0,-31.565183553925365,0.7694763492563379,-17.140096220484544,-28.33785742829096,-35.35583471959619,-21.140001247207476,0.0
