year,office,state_po,district,special,asof,outlet,p_dem,rating,rating_them,actual
2018,HOUSE,CA,50,False,eve,Inside Elections,0.0142,Safe R,Lean R,-3.43096878488126
2018,HOUSE,CO,3,False,eve,Inside Elections,0.04095,Safe R,Safe R,-8.378098494826848
2018,HOUSE,CO,6,False,eve,Inside Elections,0.93665,Likely D,Lean D,11.582283750193266
2018,HOUSE,CT,5,False,eve,Inside Elections,0.9465,Likely D,Safe D,11.749079072310836
2018,HOUSE,FL,6,False,eve,Inside Elections,0.0486,Safe R,Lean R,-12.627941339551445
2018,HOUSE,FL,7,False,eve,Inside Elections,0.99725,Safe D,Likely D,15.383839847762117
2018,HOUSE,FL,12,False,eve,Inside Elections,0.00025,Safe R,Safe R,-18.85109710208669
2018,HOUSE,FL,13,False,eve,Inside Elections,0.995,Safe D,Safe D,15.289411334159908
2018,HOUSE,FL,15,False,eve,Inside Elections,0.2714,Lean R,Lean R,-6.041077082574462
2018,HOUSE,FL,16,False,eve,Inside Elections,0.05655,Likely R,Likely R,-9.12290783708067
2018,HOUSE,FL,18,False,eve,Inside Elections,0.07785,Likely R,Likely R,-8.602373531877356
2018,HOUSE,FL,25,False,eve,Inside Elections,0.1538,Likely R,Safe R,-20.90676313749442
2018,HOUSE,FL,26,False,eve,Inside Elections,0.794,Lean D,Toss-up,1.7492302792228474
2018,HOUSE,FL,27,False,eve,Inside Elections,0.9968,Safe D,Lean D,6.152291023054346
2018,HOUSE,GA,6,False,eve,Inside Elections,0.68675,Lean D,Lean R,1.0296075252197063
2018,HOUSE,GA,7,False,eve,Inside Elections,0.06745,Likely R,Lean R,-0.1494075402669367
2018,HOUSE,IA,1,False,eve,Inside Elections,0.8605,Likely D,Lean D,5.219529068761891
2018,HOUSE,IA,2,False,eve,Inside Elections,0.98875,Safe D,Safe D,12.522109518824676
2018,HOUSE,IA,3,False,eve,Inside Elections,0.45765,Toss-up,Toss-up,2.2437604598704795
2018,HOUSE,IA,4,False,eve,Inside Elections,0.0025,Safe R,Likely R,-3.420546893959767
2018,HOUSE,IL,6,False,eve,Inside Elections,0.5973,Toss-up,Lean D,7.150510705477324
2018,HOUSE,IL,12,False,eve,Inside Elections,0.04365,Safe R,Lean R,-6.372038736948361
2018,HOUSE,IL,13,False,eve,Inside Elections,0.13625,Likely R,Lean R,-0.7594824595717671
2018,HOUSE,IL,14,False,eve,Inside Elections,0.3906,Lean R,Toss-up,5.003718047503525
2018,HOUSE,IN,2,False,eve,Inside Elections,0.0037,Safe R,Likely R,-9.672204210397531
2018,HOUSE,IN,9,False,eve,Inside Elections,0.003,Safe R,Safe R,-12.964648567775033
2018,HOUSE,KS,2,False,eve,Inside Elections,0.0915,Likely R,Toss-up,-0.8957540696999884
2018,HOUSE,KS,3,False,eve,Inside Elections,0.8676,Likely D,Lean D,9.912337243779811
2018,HOUSE,KY,6,False,eve,Inside Elections,0.0587,Likely R,Toss-up,-3.252630312428978
2018,HOUSE,ME,2,False,eve,Inside Elections,0.345,Lean R,Toss-up,1.0542283447707734
2018,HOUSE,MI,1,False,eve,Inside Elections,0.0029,Safe R,Safe R,-12.633196690496456
2018,HOUSE,MI,2,False,eve,Inside Elections,0.0009,Safe R,Safe R,-12.562619910466852
2018,HOUSE,MI,3,False,eve,Inside Elections,0.05315,Likely R,Safe R,-11.51431623649816
2018,HOUSE,MI,6,False,eve,Inside Elections,0.0727,Likely R,Likely R,-4.743568794890558
2018,HOUSE,MI,7,False,eve,Inside Elections,0.04585,Safe R,Likely R,-7.591676269233377
2018,HOUSE,MI,8,False,eve,Inside Elections,0.295,Lean R,Lean D,3.937329782181313
2018,HOUSE,MI,11,False,eve,Inside Elections,0.6965,Lean D,Lean D,6.889166360631656
2018,HOUSE,MN,1,False,eve,Inside Elections,0.12855,Likely R,Toss-up,-0.451758077537489
2018,HOUSE,MN,2,False,eve,Inside Elections,0.7804,Lean D,Lean D,5.518496777368649
2018,HOUSE,MN,3,False,eve,Inside Elections,0.80685,Likely D,Lean D,11.44275319827223
2018,HOUSE,MN,7,False,eve,Inside Elections,0.20975,Lean R,Safe D,4.266723537356935
2018,HOUSE,MN,8,False,eve,Inside Elections,0.0191,Safe R,Lean R,-5.77935310008828
2018,HOUSE,MO,2,False,eve,Inside Elections,0.0544,Likely R,Safe R,-4.01688247119604
2018,HOUSE,MT,0,False,eve,Inside Elections,0.00865,Safe R,Likely R,-4.771351886436233
2018,HOUSE,NC,2,False,eve,Inside Elections,0.11445,Likely R,Lean R,-5.61871019627448
2018,HOUSE,NC,6,False,eve,Inside Elections,0.087,Likely R,Safe R,-13.032072021381348
2018,HOUSE,NC,7,False,eve,Inside Elections,0.0146,Safe R,Safe R,-12.955659524504137
2018,HOUSE,NC,8,False,eve,Inside Elections,0.05235,Likely R,Safe R,-10.67740029195252
2018,HOUSE,NC,9,False,eve,Inside Elections,0.1837,Likely R,Toss-up,-0.3260239132236019
2018,HOUSE,NC,13,False,eve,Inside Elections,0.10295,Likely R,Lean R,-6.176161627789849
2018,HOUSE,NE,2,False,eve,Inside Elections,0.46015,Toss-up,Lean R,-1.9900597621586813
2018,HOUSE,NH,1,False,eve,Inside Elections,0.9239,Likely D,Lean D,8.675404350250975
2018,HOUSE,NH,2,False,eve,Inside Elections,0.9996,Safe D,Safe D,13.67048597392335
2018,HOUSE,NJ,2,False,eve,Inside Elections,0.91645,Likely D,Likely D,7.8165733915464735
2018,HOUSE,NJ,3,False,eve,Inside Elections,0.24835,Lean R,Lean D,1.3113379740108857
2018,HOUSE,NJ,4,False,eve,Inside Elections,0.00245,Safe R,Safe R,-12.524195134405913
2018,HOUSE,NJ,5,False,eve,Inside Elections,0.9942,Safe D,Safe D,13.865299310613464
2018,HOUSE,NJ,7,False,eve,Inside Elections,0.7766,Lean D,Toss-up,5.098026874783648
2018,HOUSE,NJ,11,False,eve,Inside Elections,0.8922,Likely D,Lean D,14.800347493484496
2018,HOUSE,NM,1,False,eve,Inside Elections,0.9996,Safe D,Safe D,23.89349276623655
2018,HOUSE,NM,2,False,eve,Inside Elections,0.23985,Lean R,Toss-up,1.8679487694222507
2018,HOUSE,NV,3,False,eve,Inside Elections,0.8986,Likely D,Lean D,9.567745243795814
2018,HOUSE,NV,4,False,eve,Inside Elections,0.93685,Likely D,Lean D,8.550576298340083
2018,HOUSE,NY,1,False,eve,Inside Elections,0.0184,Safe R,Safe R,-4.13305470043218
2018,HOUSE,NY,2,False,eve,Inside Elections,0.04755,Safe R,Safe R,-6.221802016985138
2018,HOUSE,NY,3,False,eve,Inside Elections,0.99845,Safe D,Safe D,17.957822976364387
2018,HOUSE,NY,11,False,eve,Inside Elections,0.01645,Safe R,Lean R,6.473774468797055
2018,HOUSE,NY,18,False,eve,Inside Elections,0.98975,Safe D,Safe D,10.941617415013573
2018,HOUSE,NY,19,False,eve,Inside Elections,0.37695,Lean R,Lean D,5.342907824154218
2018,HOUSE,NY,21,False,eve,Inside Elections,0.00095,Safe R,Safe R,-13.888649189720931
2018,HOUSE,NY,22,False,eve,Inside Elections,0.16245,Likely R,Lean D,1.782377060611977
2018,HOUSE,NY,23,False,eve,Inside Elections,0.0619,Likely R,Safe R,-8.487232315664606
2018,HOUSE,NY,24,False,eve,Inside Elections,0.1991,Likely R,Lean R,-5.2639671569042
2018,HOUSE,NY,27,False,eve,Inside Elections,0.00015,Safe R,Lean R,-0.3893196755072438
2018,HOUSE,OH,1,False,eve,Inside Elections,0.0836,Likely R,Lean R,-4.497389409427903
2018,HOUSE,OH,7,False,eve,Inside Elections,0.0,Safe R,Safe R,-17.487233985413557
2018,HOUSE,OH,10,False,eve,Inside Elections,0.01385,Safe R,Safe R,-14.029507235677915
2018,HOUSE,OH,12,False,eve,Inside Elections,0.15135,Likely R,Toss-up,-4.281626935131541
2018,HOUSE,OH,14,False,eve,Inside Elections,0.023,Safe R,Likely R,-10.495903799478134
2018,HOUSE,OH,15,False,eve,Inside Elections,0.00165,Safe R,Safe R,-19.00245897350936
2018,HOUSE,OH,16,False,eve,Inside Elections,0.0502,Likely R,Safe R,-13.462346935370858
2018,HOUSE,OK,5,False,eve,Inside Elections,0.00925,Safe R,Safe R,1.3968865082022095
2018,HOUSE,OR,5,False,eve,Inside Elections,0.98835,Safe D,Safe D,13.628217613534863
2018,HOUSE,SC,1,False,eve,Inside Elections,0.11325,Likely R,Likely R,1.3878046060335694
2018,HOUSE,TX,2,False,eve,Inside Elections,0.2676,Lean R,Safe R,-7.406435681765568
2018,HOUSE,TX,6,False,eve,Inside Elections,0.1557,Likely R,Safe R,-7.772550542782518
2018,HOUSE,TX,7,False,eve,Inside Elections,0.6145,Lean D,Lean R,5.056218981038666
2018,HOUSE,TX,10,False,eve,Inside Elections,0.09725,Likely R,Safe R,-4.3598937583001325
2018,HOUSE,TX,21,False,eve,Inside Elections,0.20045,Lean R,Likely R,-2.667918803727516
2018,HOUSE,TX,22,False,eve,Inside Elections,0.13295,Likely R,Safe R,-5.0178238106860364
2018,HOUSE,TX,23,False,eve,Inside Elections,0.65395,Lean D,Lean R,-0.4502927389080158
2018,HOUSE,TX,24,False,eve,Inside Elections,0.20985,Lean R,Safe R,-3.12746569302412
2018,HOUSE,TX,25,False,eve,Inside Elections,0.02285,Safe R,Safe R,-8.89688986266232
2018,HOUSE,TX,31,False,eve,Inside Elections,0.01205,Safe R,Likely R,-2.959699973669416
2018,HOUSE,TX,32,False,eve,Inside Elections,0.86885,Likely D,Toss-up,6.6499363359095085
2018,HOUSE,UT,4,False,eve,Inside Elections,0.38955,Lean R,Toss-up,0.2577683353514043
2018,HOUSE,VA,2,False,eve,Inside Elections,0.07385,Likely R,Lean R,2.2389563013452785
2018,HOUSE,VA,5,False,eve,Inside Elections,0.27835,Lean R,Likely R,-6.540068754651571
2018,HOUSE,VA,7,False,eve,Inside Elections,0.3184,Lean R,Toss-up,1.9642474534852072
2018,HOUSE,VA,10,False,eve,Inside Elections,0.9749,Safe D,Lean D,12.395253773859809
2018,HOUSE,WA,3,False,eve,Inside Elections,0.06075,Likely R,Likely R,-5.341995794626757
2018,HOUSE,WA,5,False,eve,Inside Elections,0.0439,Safe R,Likely R,-9.519989261644405
2018,HOUSE,WA,8,False,eve,Inside Elections,0.858,Likely D,Toss-up,4.83011081049138
2018,HOUSE,WI,1,False,eve,Inside Elections,0.1892,Likely R,Lean R,-12.693333333333332
2018,HOUSE,WI,3,False,eve,Inside Elections,0.7454,Lean D,Safe D,19.343979064242795
2018,HOUSE,WI,6,False,eve,Inside Elections,0.00145,Safe R,Safe R,-11.01287683124671
2018,HOUSE,WV,2,False,eve,Inside Elections,0.00085,Safe R,Safe R,-11.33062992720953
2018,HOUSE,WV,3,False,eve,Inside Elections,0.0,Safe R,Lean R,-12.746806869160212
2018,SEN,AZ,0,False,eve,Inside Elections,0.5682,Toss-up,Lean D,2.402957486136784
2018,SEN,CT,0,False,eve,Inside Elections,0.99985,Safe D,Safe D,20.40857699577625
2018,SEN,DE,0,False,eve,Inside Elections,0.9997,Safe D,Safe D,22.63900798844609
2018,SEN,FL,0,False,eve,Inside Elections,0.80995,Likely D,Lean D,-0.1225183560779325
2018,SEN,HI,0,False,eve,Inside Elections,0.99995,Safe D,Safe D,42.30219569410147
2018,SEN,IN,0,False,eve,Inside Elections,0.4915,Toss-up,Toss-up,-6.162903216195068
2018,SEN,MA,0,False,eve,Inside Elections,1.0,Safe D,Safe D,25.0388791773346
2018,SEN,MD,0,False,eve,Inside Elections,1.0,Safe D,Safe D,36.305663220524615
2018,SEN,ME,0,False,eve,Inside Elections,0.0,Safe R,Safe D,-54.26165579597612
2018,SEN,MI,0,False,eve,Inside Elections,0.99035,Safe D,Safe D,6.637138311355607
2018,SEN,MN,0,False,eve,Inside Elections,0.99995,Safe D,Safe D,24.963466608899427
2018,SEN,MN,0,True,eve,Inside Elections,0.947,Likely D,Likely D,11.14061979867146
2018,SEN,MO,0,False,eve,Inside Elections,0.46925,Toss-up,Lean R,-5.99663324974175
2018,SEN,MS,0,False,eve,Inside Elections,0.0084,Safe R,Safe R,-19.412856279969382
2018,SEN,MS,0,True,eve,Inside Elections,0.11895,Likely R,Safe R,-7.266512999290427
2018,SEN,MT,0,False,eve,Inside Elections,0.6544,Lean D,Lean D,3.656915843777241
2018,SEN,ND,0,False,eve,Inside Elections,0.0077,Safe R,Lean R,-10.90541074249605
2018,SEN,NE,0,False,eve,Inside Elections,0.0069,Safe R,Safe R,-19.795028139801627
2018,SEN,NJ,0,False,eve,Inside Elections,0.99655,Safe D,Likely D,11.544410589867937
2018,SEN,NM,0,False,eve,Inside Elections,0.99975,Safe D,Safe D,27.83688334059555
2018,SEN,NV,0,False,eve,Inside Elections,0.6186,Lean D,Lean D,5.247548248472789
2018,SEN,NY,0,False,eve,Inside Elections,1.0,Safe D,Safe D,33.99933379035469
2018,SEN,OH,0,False,eve,Inside Elections,0.97655,Safe D,Safe D,6.84734253901348
2018,SEN,PA,0,False,eve,Inside Elections,0.98405,Safe D,Safe D,13.085564092459116
2018,SEN,RI,0,False,eve,Inside Elections,0.99975,Safe D,Safe D,23.15947411265822
2018,SEN,TN,0,False,eve,Inside Elections,0.05825,Likely R,Lean R,-10.93720415394411
2018,SEN,TX,0,False,eve,Inside Elections,0.12665,Likely R,Likely R,-2.5874814972216487
2018,SEN,UT,0,False,eve,Inside Elections,0.006,Safe R,Safe R,-33.87894010199687
2018,SEN,VA,0,False,eve,Inside Elections,0.9588,Safe D,Safe D,16.319900580969303
2018,SEN,WA,0,False,eve,Inside Elections,0.99935,Safe D,Safe D,16.867519849859114
2018,SEN,WI,0,False,eve,Inside Elections,0.9695,Safe D,Safe D,10.837125004562044
2018,SEN,WV,0,False,eve,Inside Elections,0.5192,Toss-up,Lean D,3.389417913653612
2018,SEN,WY,0,False,eve,Inside Elections,0.0,Safe R,Safe R,-37.97819051140364
2018,GOV,AL,0,False,eve,Inside Elections,0.0004,Safe R,Safe R,-18.98366315447201
2018,GOV,AR,0,False,eve,Inside Elections,0.0,Safe R,Safe R,-34.56327458573237
2018,GOV,AZ,0,False,eve,Inside Elections,0.0047,Safe R,Likely R,-14.472794645115007
2018,GOV,CA,0,False,eve,Inside Elections,1.0,Safe D,Safe D,23.89705425162475
2018,GOV,CO,0,False,eve,Inside Elections,0.9372,Likely D,Lean D,11.033798975918318
2018,GOV,CT,0,False,eve,Inside Elections,0.96985,Safe D,Lean D,3.300286098668716
2018,GOV,FL,0,False,eve,Inside Elections,0.7621,Lean D,Lean D,-0.3993417738291432
2018,GOV,GA,0,False,eve,Inside Elections,0.39595,Lean R,Lean R,-1.402401224163545
2018,GOV,HI,0,False,eve,Inside Elections,1.0,Safe D,Safe D,30.05817025219499
2018,GOV,IA,0,False,eve,Inside Elections,0.29155,Lean R,Lean D,-2.7952006568787016
2018,GOV,ID,0,False,eve,Inside Elections,0.0001,Safe R,Safe R,-22.029820731448083
2018,GOV,IL,0,False,eve,Inside Elections,0.99915,Safe D,Likely D,16.81770120200297
2018,GOV,KS,0,False,eve,Inside Elections,0.0941,Likely R,Toss-up,5.573405562462808
2018,GOV,MA,0,False,eve,Inside Elections,0.0807,Likely R,Safe R,-33.57831751284442
2018,GOV,MD,0,False,eve,Inside Elections,0.95425,Safe D,Likely R,-11.982927494082166
2018,GOV,ME,0,False,eve,Inside Elections,0.95735,Safe D,Lean D,8.200440606601008
2018,GOV,MI,0,False,eve,Inside Elections,0.947,Likely D,Lean D,9.856662837846518
2018,GOV,MN,0,False,eve,Inside Elections,0.952,Safe D,Likely D,11.859277397110407
2018,GOV,NE,0,False,eve,Inside Elections,0.00115,Safe R,Safe R,-18.00091979581106
2018,GOV,NH,0,False,eve,Inside Elections,0.23495,Lean R,Lean R,-7.149770934823039
2018,GOV,NM,0,False,eve,Inside Elections,0.9756,Safe D,Lean D,14.398119630875614
2018,GOV,NV,0,False,eve,Inside Elections,0.6805,Lean D,Lean D,4.312271616501526
2018,GOV,NY,0,False,eve,Inside Elections,1.0,Safe D,Safe D,27.5631601532228
2018,GOV,OH,0,False,eve,Inside Elections,0.54965,Toss-up,Toss-up,-3.85006889430733
2018,GOV,OK,0,False,eve,Inside Elections,0.001,Safe R,Lean R,-12.535965194072377
2018,GOV,OR,0,False,eve,Inside Elections,0.9823,Safe D,Lean D,9.590332790127784
2018,GOV,PA,0,False,eve,Inside Elections,0.9938,Safe D,Likely D,17.33541436344324
2018,GOV,RI,0,False,eve,Inside Elections,0.99895,Safe D,Lean D,17.21322628929106
2018,GOV,SC,0,False,eve,Inside Elections,0.00915,Safe R,Safe R,-8.042103189401029
2018,GOV,SD,0,False,eve,Inside Elections,0.0402,Safe R,Lean R,-3.454865114997439
2018,GOV,TN,0,False,eve,Inside Elections,0.00065,Safe R,Safe R,-21.41070592089212
2018,GOV,TX,0,False,eve,Inside Elections,0.00145,Safe R,Safe R,-13.530895009728672
2018,GOV,VT,0,False,eve,Inside Elections,0.94835,Likely D,Safe R,-15.644734628969864
2018,GOV,WI,0,False,eve,Inside Elections,0.59075,Toss-up,Toss-up,1.115678752931978
2018,GOV,WY,0,False,eve,Inside Elections,0.0,Safe R,Safe R,-41.81736902020512
2020,HOUSE,AK,0,False,eve,Inside Elections,0.01835,Safe R,Likely R,-9.168082458762097
2020,HOUSE,AL,1,False,eve,Inside Elections,0.0,Safe R,Safe R,-28.857513063685083
2020,HOUSE,AL,2,False,eve,Inside Elections,0.0,Safe R,Safe R,-30.56890946379937
2020,HOUSE,AL,3,False,eve,Inside Elections,0.0,Safe R,Safe R,-35.029924311834
2020,HOUSE,AL,4,False,eve,Inside Elections,0.0,Safe R,Safe R,-64.60744516819283
2020,HOUSE,AR,2,False,eve,Inside Elections,0.1652,Likely R,Toss-up,-10.731632496548904
2020,HOUSE,AR,3,False,eve,Inside Elections,0.0,Safe R,Safe R,-33.81265854303811
2020,HOUSE,AR,4,False,eve,Inside Elections,0.0,Safe R,Safe R,-43.33631300796284
2020,HOUSE,AZ,1,False,eve,Inside Elections,0.7644,Lean D,Likely D,3.2203473374628264
2020,HOUSE,AZ,2,False,eve,Inside Elections,0.96915,Safe D,Safe D,10.230494592040325
2020,HOUSE,AZ,3,False,eve,Inside Elections,1.0,Safe D,Safe D,29.146855323769536
2020,HOUSE,AZ,4,False,eve,Inside Elections,0.0,Safe R,Safe R,-39.52246521373634
2020,HOUSE,AZ,5,False,eve,Inside Elections,0.0002,Safe R,Safe R,-17.784036715778136
2020,HOUSE,AZ,6,False,eve,Inside Elections,0.05165,Likely R,Toss-up,-4.34543045849933
2020,HOUSE,AZ,7,False,eve,Inside Elections,1.0,Safe D,Safe D,53.425013214143306
2020,HOUSE,AZ,8,False,eve,Inside Elections,0.0001,Safe R,Safe R,-19.1305932787153
2020,HOUSE,AZ,9,False,eve,Inside Elections,0.99985,Safe D,Safe D,23.252922441054405
2020,HOUSE,CA,1,False,eve,Inside Elections,0.0038,Safe R,Safe R,-13.98888526026969
2020,HOUSE,CA,2,False,eve,Inside Elections,1.0,Safe D,Safe D,51.47586526218312
2020,HOUSE,CA,3,False,eve,Inside Elections,0.99155,Safe D,Safe D,9.347553324968631
2020,HOUSE,CA,4,False,eve,Inside Elections,0.01395,Safe R,Safe R,-11.8908108646176
2020,HOUSE,CA,5,False,eve,Inside Elections,1.0,Safe D,Safe D,52.18145093418617
2020,HOUSE,CA,6,False,eve,Inside Elections,1.0,Safe D,Safe D,46.68651034447517
2020,HOUSE,CA,7,False,eve,Inside Elections,0.95675,Safe D,Safe D,13.247822067115491
2020,HOUSE,CA,8,False,eve,Inside Elections,0.02725,Safe R,Safe R,-12.11927477208586
2020,HOUSE,CA,9,False,eve,Inside Elections,0.9945,Safe D,Safe D,15.166055318727077
2020,HOUSE,CA,10,False,eve,Inside Elections,0.9451,Likely D,Safe D,10.326155229525211
2020,HOUSE,CA,11,False,eve,Inside Elections,1.0,Safe D,Safe D,45.98552332532664
2020,HOUSE,CA,13,False,eve,Inside Elections,1.0,Safe D,Safe D,80.73138598415734
2020,HOUSE,CA,14,False,eve,Inside Elections,1.0,Safe D,Safe D,58.57323969744021
2020,HOUSE,CA,15,False,eve,Inside Elections,1.0,Safe D,Safe D,41.80933233343352
2020,HOUSE,CA,16,False,eve,Inside Elections,0.99835,Safe D,Safe D,18.75660386934836
2020,HOUSE,CA,17,False,eve,Inside Elections,1.0,Safe D,Safe D,42.69176958054188
2020,HOUSE,CA,19,False,eve,Inside Elections,1.0,Safe D,Safe D,43.36462988815661
2020,HOUSE,CA,20,False,eve,Inside Elections,1.0,Safe D,Safe D,53.55237656941735
2020,HOUSE,CA,21,False,eve,Inside Elections,0.9773,Safe D,Toss-up,-0.893538577148426
2020,HOUSE,CA,22,False,eve,Inside Elections,0.07815,Likely R,Safe R,-8.452460660216603
2020,HOUSE,CA,23,False,eve,Inside Elections,0.0,Safe R,Safe R,-24.280179538609296
2020,HOUSE,CA,24,False,eve,Inside Elections,0.99665,Safe D,Safe D,17.326857000924534
2020,HOUSE,CA,25,False,eve,Inside Elections,0.90535,Likely D,Toss-up,-0.0982466078367159
2020,HOUSE,CA,26,False,eve,Inside Elections,0.99985,Safe D,Safe D,21.16971685333287
2020,HOUSE,CA,27,False,eve,Inside Elections,1.0,Safe D,Safe D,39.55149093338544
2020,HOUSE,CA,28,False,eve,Inside Elections,1.0,Safe D,Safe D,45.313341205654986
2020,HOUSE,CA,30,False,eve,Inside Elections,1.0,Safe D,Safe D,38.96556515295371
2020,HOUSE,CA,31,False,eve,Inside Elections,0.99935,Safe D,Safe D,22.576472644642543
2020,HOUSE,CA,32,False,eve,Inside Elections,1.0,Safe D,Safe D,33.155220203264555
2020,HOUSE,CA,33,False,eve,Inside Elections,1.0,Safe D,Safe D,35.16039828824377
2020,HOUSE,CA,35,False,eve,Inside Elections,1.0,Safe D,Safe D,38.659933045762976
2020,HOUSE,CA,36,False,eve,Inside Elections,0.98395,Safe D,Safe D,20.67890069708554
2020,HOUSE,CA,37,False,eve,Inside Elections,1.0,Safe D,Safe D,71.87994106958037
2020,HOUSE,CA,39,False,eve,Inside Elections,0.9533,Safe D,Likely D,-1.1952307123970645
2020,HOUSE,CA,40,False,eve,Inside Elections,1.0,Safe D,Safe D,45.47834811488296
2020,HOUSE,CA,41,False,eve,Inside Elections,1.0,Safe D,Safe D,28.060387016182165
2020,HOUSE,CA,42,False,eve,Inside Elections,0.01445,Safe R,Safe R,-14.2647542297587
2020,HOUSE,CA,43,False,eve,Inside Elections,1.0,Safe D,Safe D,43.36914983195273
2020,HOUSE,CA,45,False,eve,Inside Elections,0.92585,Likely D,Safe D,6.928006285261207
2020,HOUSE,CA,46,False,eve,Inside Elections,1.0,Safe D,Safe D,37.50757017937513
2020,HOUSE,CA,47,False,eve,Inside Elections,1.0,Safe D,Safe D,26.54375897160877
2020,HOUSE,CA,48,False,eve,Inside Elections,0.9573,Safe D,Lean D,-2.119969627942293
2020,HOUSE,CA,49,False,eve,Inside Elections,0.998,Safe D,Safe D,6.2591525099222265
2020,HOUSE,CA,50,False,eve,Inside Elections,0.01625,Safe R,Likely R,-7.90639918320042
2020,HOUSE,CA,51,False,eve,Inside Elections,1.0,Safe D,Safe D,36.6095109244876
2020,HOUSE,CA,52,False,eve,Inside Elections,0.99995,Safe D,Safe D,23.151616035511168
2020,HOUSE,CO,1,False,eve,Inside Elections,1.0,Safe D,Safe D,51.57184123443699
2020,HOUSE,CO,2,False,eve,Inside Elections,1.0,Safe D,Safe D,26.904010635230804
2020,HOUSE,CO,3,False,eve,Inside Elections,0.07655,Likely R,Lean R,-6.392192035799361
2020,HOUSE,CO,4,False,eve,Inside Elections,0.0,Safe R,Safe R,-24.297847246551527
2020,HOUSE,CO,5,False,eve,Inside Elections,0.0,Safe R,Safe R,-21.28841512567795
2020,HOUSE,CO,6,False,eve,Inside Elections,0.9801,Safe D,Safe D,17.654745173981095
2020,HOUSE,CO,7,False,eve,Inside Elections,0.99695,Safe D,Safe D,22.259202686017968
2020,HOUSE,CT,1,False,eve,Inside Elections,0.99995,Safe D,Safe D,29.165639438596894
2020,HOUSE,CT,2,False,eve,Inside Elections,0.99335,Safe D,Safe D,21.692726131529398
2020,HOUSE,CT,3,False,eve,Inside Elections,0.9996,Safe D,Safe D,19.26492461780833
2020,HOUSE,CT,4,False,eve,Inside Elections,0.9994,Safe D,Safe D,26.41955280671663
2020,HOUSE,CT,5,False,eve,Inside Elections,0.97565,Safe D,Safe D,11.75596274878655
2020,HOUSE,FL,1,False,eve,Inside Elections,0.0,Safe R,Safe R,-31.022555973772555
2020,HOUSE,FL,3,False,eve,Inside Elections,0.0246,Safe R,Safe R,-14.279932684598656
2020,HOUSE,FL,4,False,eve,Inside Elections,0.0,Safe R,Safe R,-22.196387546542027
2020,HOUSE,FL,5,False,eve,Inside Elections,1.0,Safe D,Safe D,30.255539761345865
2020,HOUSE,FL,6,False,eve,Inside Elections,0.00095,Safe R,Safe R,-21.267632020251405
2020,HOUSE,FL,7,False,eve,Inside Elections,0.97525,Safe D,Safe D,12.277636911773516
2020,HOUSE,FL,8,False,eve,Inside Elections,0.00025,Safe R,Safe R,-22.705681748979966
2020,HOUSE,FL,9,False,eve,Inside Elections,0.9961,Safe D,Safe D,12.065510121900408
2020,HOUSE,FL,10,False,eve,Inside Elections,1.0,Safe D,Safe D,27.24919816221703
2020,HOUSE,FL,11,False,eve,Inside Elections,0.0,Safe R,Safe R,-33.4443338181711
2020,HOUSE,FL,12,False,eve,Inside Elections,0.00075,Safe R,Safe R,-25.76428658126165
2020,HOUSE,FL,13,False,eve,Inside Elections,0.99695,Safe D,Safe D,6.080006303586642
2020,HOUSE,FL,14,False,eve,Inside Elections,0.99985,Safe D,Safe D,20.515080508201304
2020,HOUSE,FL,15,False,eve,Inside Elections,0.0691,Likely R,Lean R,-10.77044367255312
2020,HOUSE,FL,16,False,eve,Inside Elections,0.02295,Safe R,Likely R,-11.0005694431836
2020,HOUSE,FL,17,False,eve,Inside Elections,0.0003,Safe R,Safe R,-30.96478878430274
2020,HOUSE,FL,18,False,eve,Inside Elections,0.0729,Likely R,Likely R,-15.140467315210474
2020,HOUSE,FL,19,False,eve,Inside Elections,0.0027,Safe R,Safe R,-22.558964969657165
2020,HOUSE,FL,20,False,eve,Inside Elections,1.0,Safe D,Safe D,57.35354782279651
2020,HOUSE,FL,21,False,eve,Inside Elections,1.0,Safe D,Safe D,20.304800815094417
2020,HOUSE,FL,22,False,eve,Inside Elections,0.99935,Safe D,Safe D,17.203101037241776
2020,HOUSE,FL,23,False,eve,Inside Elections,1.0,Safe D,Safe D,16.40696319252433
2020,HOUSE,FL,24,False,eve,Inside Elections,1.0,Safe D,Safe D,57.47960663382618
2020,HOUSE,FL,26,False,eve,Inside Elections,0.998,Safe D,Lean D,-3.44861804278668
2020,HOUSE,FL,27,False,eve,Inside Elections,0.99895,Safe D,Safe D,-2.736374267641492
2020,HOUSE,GA,1,False,eve,Inside Elections,0.00415,Safe R,Safe R,-16.698440074531483
2020,HOUSE,GA,2,False,eve,Inside Elections,0.9952,Safe D,Safe D,18.23219799499665
2020,HOUSE,GA,3,False,eve,Inside Elections,0.0,Safe R,Safe R,-30.0911886846315
2020,HOUSE,GA,4,False,eve,Inside Elections,1.0,Safe D,Safe D,60.15320170313438
2020,HOUSE,GA,5,False,eve,Inside Elections,1.0,Safe D,Safe D,70.29869986995878
2020,HOUSE,GA,6,False,eve,Inside Elections,0.6317,Lean D,Likely D,9.177948346025223
2020,HOUSE,GA,7,False,eve,Inside Elections,0.3201,Lean R,Lean D,2.782503822712296
2020,HOUSE,GA,8,False,eve,Inside Elections,0.0,Safe R,Safe R,-29.04128715925511
