year,state_po,district,dem,rep,winner,winner_side,cand_keys,house_margin,contested,d24,r24,inc_side,race_type,race_note,actual,office,special,dem_key,rep_key,lean,expected,resid,prior_edge,pres24,quality_diff,first_term,poll_avg,poll_n_eff,poll_count,p_dem,margin_median,margin_p10,margin_p90,fundamentals_mean,poll_weight,env_miss,close_bonus_used,lean_only
2020,OH,13,173631.0,148648.0,TIM RYAN,D,"['HAGAN C', 'FRICKE M', 'RYAN T']",7.75197887544643,True,51.1,44.6,1.0,standard,D,7.75197887544643,HOUSE,False,,,4.467045681028269,,,12.329077342041645,6.792058516196447,0.0,0,,0.0,0,0.9963,17.197784462492386,9.051462710005357,25.426034808404594,17.26510676228477,0.0,-1.0316953896665817,2.90597313672993,8.671366668252043
2020,OH,14,158586.0,238864.0,DAVID P JOYCE,R,"['JOYCE D', 'MUERI H']",-20.198263932570136,True,42.1,53.6,-1.0,standard,D,-20.198263932570136,HOUSE,False,,,-14.341731748438816,,,4.473539314577144,-12.016718913270637,0.0,0,,0.0,0,0.0329,-11.7813834776675,-19.95080321346756,-3.7342413806657104,-11.865670608274563,0.0,-1.0316953896665817,2.90597313672993,-10.137410761215042
2020,OH,15,140183.0,243103.0,STEVE STIVERS,R,"['NEWBY J', 'HOFFMAN S', 'STIVERS S']",-26.85201129182908,True,39.9,55.3,-1.0,standard,D,-26.85201129182908,HOUSE,False,,,-18.50148342340347,,,8.297514115480013,-16.176470588235293,0.0,0,,0.0,0,0.00195,-18.313600895768467,-26.409844471658815,-10.137520920544121,-18.312970467355054,0.0,-1.0316953896665817,2.90597313672993,-14.297162436179699
2020,OH,16,144071.0,247335.0,ANTHONY GONZALEZ,R,"['GODFREY A', 'GONZALEZ A']",-26.382835214585366,True,39.5,56.1,-1.0,standard,D,-26.382835214585366,HOUSE,False,,,-19.689029571569854,,,2.0768151438988323,-17.364016736401677,0.0,1,,0.0,0,0.00075,-20.31510296260536,-28.44567216838593,-12.18022107753023,-20.329548273069204,0.0,-1.0316953896665817,2.90597313672993,-15.484708584346082
2020,OK,1,109641.0,213700.0,KEVIN HERN,R,"['ROGERS E', 'HERN K', 'CAESAR K']",-32.18243278767617,True,32.7,61.4,-1.0,standard,D,-32.18243278767617,HOUSE,False,,,-32.82448148554012,,,-3.814503939788733,-30.49946865037194,0.0,1,-32.7313769751693,0.7141254415843771,1,0.0,-31.341151931468794,-38.10999088141172,-24.6144473931005,-30.518193305507612,0.3354931852186519,-1.0316953896665817,2.90597313672993,-28.620160498316345
2020,OK,2,63472.0,216511.0,MARKWAYNE MULLIN,R,"['LANIER D', 'MULLIN M', 'CASTALDO R']",-54.66010436347921,True,22.8,72.9,-1.0,standard,D,-54.66010436347921,HOUSE,False,,,-54.67611001385158,,,-12.41920805977869,-52.351097178683396,0.0,0,,0.0,0,0.0,-44.0926610616618,-52.18034463109282,-36.10070524628896,-44.04963555551333,0.0,-1.0316953896665817,2.90597313672993,-50.4717890266278
2020,OK,3,66501.0,242677.0,FRANK D LUCAS,R,"['LUCAS F', 'MIDYETT Z']",-56.98206211308696,True,20.9,73.6,-1.0,standard,D,-56.98206211308696,HOUSE,False,,,-58.09220860236395,,,-1.9512916471614687,-55.767195767195766,0.0,0,,0.0,0,0.0,-53.04927542751304,-60.91596110179456,-45.00390604375358,-52.98138854637046,0.0,-1.0316953896665817,2.90597313672993,-53.88788761514017
2020,OK,4,90459.0,213096.0,TOM COLE,R,"['WHITE B', 'BRANNON M', 'COLE T']",-40.40025695508228,True,28.3,65.7,-1.0,standard,D,-40.40025695508228,HOUSE,False,,,-42.112246877721375,,,-1.27074186626173,-39.787234042553195,0.0,0,,0.0,0,0.0,-37.21230214757597,-45.06910954558701,-29.044580976699944,-37.171679621356496,0.0,-1.0316953896665817,2.90597313672993,-37.9079258904976
2020,OK,5,145658.0,158191.0,STEPHANIE BICE,R,"['HORN K', 'BICE S']",-4.124746173263693,True,39.8,53.2,1.0,standard,D,-4.124746173263693,HOUSE,False,,,-16.733614985705817,,,6.7840721986397625,-14.40860215053764,0.0,1,-1.0884630755421727,2.260251126290034,5,0.2506,-3.292690102214479,-9.479891607745374,3.0100024491036934,-5.005039517406989,0.4530875744977236,-1.0316953896665817,2.90597313672993,-12.529293998482045
2020,OR,1,297071.0,161928.0,SUZANNE BONAMICI,D,"['CHRISTENSEN C', 'BONAMICI S', 'WRITEIN']",29.442983535911843,True,57.3,34.5,1.0,standard,D,29.442983535911843,HOUSE,False,,,22.511588472021362,,,0.99300223586841,24.83660130718954,0.0,0,,0.0,0,1.0,26.954261515786023,18.865519839844392,35.12922242663285,26.944857023486595,0.0,-1.0316953896665817,2.90597313672993,26.715909459245136
2020,OR,2,168881.0,273835.0,CLIFF BENTZ,R,"['SPENSER A', 'BENTZ C', 'WERCH R', 'WRITEIN']",-23.706845923797648,True,36.4,56.5,0.0,standard,D,-23.706845923797648,HOUSE,False,,,-23.96118075766549,,,,-21.63616792249731,0.0,0,,0.0,0,0.0033,-19.718637483949102,-29.013621142660515,-10.413255400287667,-19.77987217009624,0.0,-1.0316953896665817,2.90597313672993,-19.756859770441714
2020,OR,3,343574.0,110570.0,EARL BLUMENAUER,D,"['DIBLASI A', 'BLUMENAUER E', 'HARBOUR J', 'SOLOMON J', 'WRITEIN']",51.3061936302142,True,70.7,22.5,1.0,standard,D,51.3061936302142,HOUSE,False,,,49.39172536225671,,,0.7322489479569327,51.71673819742489,0.0,0,,0.0,0,1.0,53.41447656282365,45.526578753802156,61.47898646728609,53.40971102691728,0.0,-1.0316953896665817,2.90597313672993,53.59604634948048
2020,OR,4,240950.0,216081.0,PETER A DEFAZIO,D,"['SKARLATOS A', 'HOFFAY D', 'DEFAZIO P', 'WRITEIN']",5.4414251987283135,True,46.1,46.0,1.0,standard,D,5.4414251987283135,HOUSE,False,,,-2.216435202160577,,,8.940777378292136,0.10857763300760198,0.0,0,,0.0,0,0.92525,9.266621173583019,1.043200333882698,17.30839933997392,9.206407051898935,0.0,-1.0316953896665817,2.90597313672993,1.9878857850631972
2020,OR,5,234863.0,204372.0,KURT SCHRADER,D,"['COURSER A', 'SCHRADER K', 'RIX M', 'WRITEIN']",6.941842066319851,True,48.3,44.1,1.0,standard,D,6.941842066319851,HOUSE,False,,,2.220441710286362,,,1.840480524268946,4.5454545454545405,0.0,0,,0.0,0,0.94215,9.967302435983854,1.888609198505463,18.15068365803808,9.92744838381264,0.0,-1.0316953896665817,2.90597313672993,6.424762697510136
2020,RI,2,154086.0,109894.0,JAMES R LANGEVIN,D,"['LANGEVIN J', 'LANCIA R', 'WRITEIN']",16.74066217137662,True,51.1,44.0,1.0,standard,D,16.74066217137662,HOUSE,False,,,5.1408126117298245,,,12.14701220451544,7.465825446898004,0.0,0,,0.0,0,0.9961,17.636679647872164,9.636363672766715,25.795549801417618,17.693000334932716,0.0,-1.0316953896665817,2.90597313672993,9.345133598953598
2020,SC,1,210627.0,216042.0,NANCY MACE,R,"['CUNNINGHAM J', 'MACE N', 'WRITEIN']",-1.2691336844251633,True,40.4,53.5,1.0,standard,D,-1.2691336844251633,HOUSE,False,,,-16.27602454975817,,,6.877649437849502,-13.95101171458999,0.0,1,5.212587343536225,0.2746926537045243,2,0.344,-2.3784364164897793,-9.812497249635948,5.108629731458832,-4.46836227612765,0.20877476226303573,-1.0316953896665817,2.90597313672993,-12.071703562534395
2020,SC,2,155118.0,202715.0,JOE WILSON,R,"['BOROUGHS A', 'WILSON J', 'WRIGHT K', 'WRITEIN']",-13.301456265911753,True,38.6,56.3,-1.0,standard,D,-13.301456265911753,HOUSE,False,,,-20.976224637064906,,,3.441681756151045,-18.65121180189673,0.0,0,,0.0,0,0.0025,-18.254787951789133,-26.391699767238492,-10.091106998315716,-18.318652650861658,0.0,-1.0316953896665817,2.90597313672993,-16.771903649841132
2020,SC,3,95712.0,237544.0,JEFF DUNCAN,R,"['CLEVELAND H', 'DUNCAN J', 'WRITEIN']",-42.559473797921115,True,29.0,67.0,-1.0,standard,D,-42.559473797921115,HOUSE,False,,,-41.90834616850152,,,2.9685134097393515,-39.583333333333336,0.0,0,,0.0,0,0.0,-39.18353386703215,-47.217629977087775,-31.02573504935942,-39.18122542375422,0.0,-1.0316953896665817,2.90597313672993,-37.70402518127774
2020,SC,4,133023.0,222126.0,WILLIAM R TIMMONS IV,R,"['NELSON K', 'CHANDLER M', 'TIMMONS W', 'WRITEIN']",-25.088906346350406,True,34.5,60.2,-1.0,standard,D,-25.088906346350406,HOUSE,False,,,-29.463344408557834,,,4.524085483831062,-27.138331573389657,0.0,1,,0.0,0,0.0,-31.457386484893995,-39.57560897856724,-23.40789397760276,-31.491733890404007,0.0,-1.0316953896665817,2.90597313672993,-25.25902342133406
2020,SC,5,145979.0,220006.0,RALPH NORMAN,R,"['BROWN M', 'NORMAN R', 'WRITEIN']",-20.226785250761644,True,38.8,57.3,-1.0,standard,D,-20.226785250761644,HOUSE,False,,,-21.575793272212923,,,2.271281015743039,-19.250780437044746,0.0,1,,0.0,0,0.0003,-22.307849226897716,-30.48342623271684,-14.256274155053031,-22.358134891168866,0.0,-1.0316953896665817,2.90597313672993,-17.37147228498915
2020,SC,6,197477.0,89258.0,JAMES E CLYBURN,D,"['CLYBURN J', 'MCCOLLUM J', 'HACKETT M', 'WRITEIN']",37.74181735749037,True,66.8,30.3,1.0,standard,D,37.74181735749037,HOUSE,False,,,35.26510045010473,,,1.4431290459015358,37.59011328527291,0.0,0,,0.0,0,1.0,39.91096465506446,31.845061828204816,48.04277937276142,39.812747571632066,0.0,-1.0316953896665817,2.90597313672993,39.469421437328506
2020,SC,7,138863.0,224993.0,TOM RICE,R,"['WATSON M', 'RICE T', 'WRITEIN']",-23.671452442724593,True,39.1,58.0,-1.0,standard,D,-23.671452442724593,HOUSE,False,,,-21.789482454117714,,,4.690532564699179,-19.464469618949536,0.0,0,,0.0,0,0.0014,-19.768090642220386,-27.757772549084738,-11.685474100955929,-19.79846471665104,0.0,-1.0316953896665817,2.90597313672993,-17.58516146689394
2020,TN,1,68617.0,228181.0,DIANA HARSHBARGER,R,"['WALSINGHAM B', 'HARSHBARGER D', 'BERGER J', 'HOLDER S']",-53.76181780200675,True,19.7,76.7,0.0,standard,D,-53.76181780200675,HOUSE,False,,,-61.45364354056237,,,,-59.12863070539419,0.0,0,,0.0,0,0.0,-57.56832586021143,-66.8454329807242,-48.41236496897601,-57.64513054920285,0.0,-1.0316953896665817,2.90597313672993,-57.249322553338594
2020,TN,2,109684.0,238907.0,TIM BURCHETT,R,"['DOCKERY D', 'CAMPBELL M', 'HOYOS R', 'CORNELL R', 'BURCHETT T']",-37.070090736708636,True,29.7,65.1,-1.0,standard,D,-37.070090736708636,HOUSE,False,,,-39.666784987066904,,,4.247991156421861,-37.341772151898724,0.0,1,,0.0,0,0.0,-41.696773900500034,-49.64131900946602,-33.5355613031277,-41.62872509073841,0.0,-1.0316953896665817,2.90597313672993,-35.46246399984313
2020,TN,3,97687.0,215571.0,"CHARLES J \""CHUCK\"" FLEISCHMANN",R,"['HYSELL A', 'FLEISCHMANN C', 'SWEITZER K', 'GORMAN M', 'JAMES S']",-37.6316007891259,True,30.2,65.4,-1.0,standard,D,-37.6316007891259,HOUSE,False,,,-39.14509651717655,,,-0.6116902783544838,-36.82008368200837,0.0,0,,0.0,0,0.0,-34.50695330671809,-42.59065129580982,-26.427521947135613,-34.52182746571933,0.0,-1.0316953896665817,2.90597313672993,-34.940775529952774
2020,TN,4,111908.0,223802.0,SCOTT DESJARLAIS,R,"['HALE C', 'DESJARLAIS S']",-33.330553155997734,True,27.4,68.6,-1.0,standard,D,-33.330553155997734,HOUSE,False,,,-45.241679501834845,,,-4.9266093557011885,-42.916666666666664,0.0,0,,0.0,0,0.0,-38.41378992457135,-46.424268583577486,-30.311038567416446,-38.421664770455685,0.0,-1.0316953896665817,2.90597313672993,-41.03735851461107
2020,TN,6,83852.0,257572.0,JOHN W ROSE,R,"['MONDAY C', 'FINLEY C', 'ROSE J']",-50.88101598013028,True,23.7,72.6,-1.0,standard,D,-50.88101598013028,HOUSE,False,,,-53.10382903454512,,,-2.6808561419324377,-50.77881619937694,0.0,1,,0.0,0,0.0,-51.57875877565493,-59.64400817340751,-43.60539985150372,-51.5876986503662,0.0,-1.0316953896665817,2.90597313672993,-48.89950804732135
2020,TN,7,95839.0,245188.0,MARK E GREEN,R,"['SREEPADA K', 'GREEN M', 'BROWN R', 'VIEIRA S']",-43.79389315215511,True,28.2,67.5,-1.0,standard,D,-43.79389315215511,HOUSE,False,,,-43.39084355617131,,,1.0021464711819306,-41.06583072100313,0.0,1,,0.0,0,0.0,-43.68137616276259,-51.637688658265205,-35.5404426042524,-43.6914417465794,0.0,-1.0316953896665817,2.90597313672993,-39.18652256894754
2020,TN,8,97890.0,227216.0,DAVID KUSTOFF,R,"['KUSTOFF D', 'PEARSON E', 'HART J', 'DILLARD J']",-39.77964110167145,True,30.7,66.3,-1.0,standard,D,-39.77964110167145,HOUSE,False,,,-39.02604376300323,,,8.280300547062112,-36.70103092783505,0.0,0,,0.0,0,0.0,-39.021139027202324,-47.120846942739156,-30.97670961139292,-39.04857884637917,0.0,-1.0316953896665817,2.90597313672993,-34.821722775779456
2020,TN,9,187905.0,48818.0,STEVE COHEN,D,"['LYONS B', 'SHAPPLEY C', 'BERGMANN C', 'CLARK D', 'COHEN S']",58.75516954415076,True,77.5,19.8,1.0,standard,D,58.75516954415076,HOUSE,False,,,56.976117688983926,,,-2.819068217146665,59.30113052415211,0.0,0,,0.0,0,1.0,59.020564461652114,51.10982200085264,67.03282804879176,59.03427372603249,0.0,-1.0316953896665817,2.90597313672993,61.1804386762077
2020,TX,1,83016.0,219726.0,LOUIE GOHMERT,R,"['GILBERT H', 'GOHMERT L']",-45.15726261965634,True,25.3,72.2,-1.0,standard,D,-45.15726261965634,HOUSE,False,,,-50.42757693773229,,,4.614743362645463,-48.10256410256411,0.0,0,,0.0,0,0.0,-48.62292364759598,-56.83729971641135,-40.77156405184392,-48.65083583595035,0.0,-1.0316953896665817,2.90597313672993,-46.223255950508516
2020,TX,2,148374.0,192828.0,DAN CRENSHAW,R,"['CRENSHAW D', 'SCHEIRMAN E', 'LADJEVARDIAN S']",-13.028645787539347,True,43.1,52.4,-1.0,standard,D,-13.028645787539347,HOUSE,False,,,-12.063232730456136,,,6.418078099143904,-9.738219895287957,0.0,1,,0.0,0,0.01165,-14.345869067338853,-22.444259738163304,-6.223554561002334,-14.332830754882405,0.0,-1.0316953896665817,2.90597313672993,-7.858911743232362
2020,TX,3,179458.0,230512.0,VAN TAYLOR,R,"['CLAYTOR C', 'SEIKALY L', 'TAYLOR V']",-12.453106324853039,True,40.6,54.8,-1.0,standard,D,-12.453106324853039,HOUSE,False,,,-17.209708851939663,,,6.705838933973361,-14.884696016771484,0.0,1,-3.4999483436541734,0.26689524223259936,2,0.0016,-16.784058041024707,-24.040095646751816,-9.471635914106027,-20.17053392303551,0.2050968054911129,-1.0316953896665817,2.90597313672993,-13.005387864715889
2020,TX,4,76326.0,253837.0,PAT FALLON,R,"['ANTONELLI L', 'FALLON P', 'FOSTER R', 'JONES T']",-53.76465563979004,True,21.8,75.4,0.0,standard,D,-53.76465563979004,HOUSE,False,,,-57.469045756978886,,,,-55.144032921810705,0.0,0,,0.0,0,0.0,-53.59817254288245,-62.97618651252814,-44.30609265893199,-53.604515701486854,0.0,-1.0316953896665817,2.90597313672993,-53.26472476975511
2020,TX,5,100743.0,173836.0,LANCE GOODEN,R,"['SALTER C', 'HALE K', 'GOODEN L']",-26.62002556641258,True,34.3,62.7,-1.0,standard,D,-26.62002556641258,HOUSE,False,,,-31.6033633506321,,,3.085124824795045,-29.278350515463924,0.0,1,,0.0,0,0.0,-32.90614094795835,-40.9143239594596,-24.74528148900315,-32.89414337493856,0.0,-1.0316953896665817,2.90597313672993,-27.399042363408327
2020,TX,6,149530.0,179507.0,RON WRIGHT,R,"['BLACK M', 'WRIGHT R', 'DANIEL S']",-9.110525563994322,True,41.9,54.2,-1.0,standard,D,-9.110525563994322,HOUSE,False,,,-15.124180368987123,,,4.392319443610528,-12.799167533818943,0.0,1,-10.051162790697674,0.16745025334859132,1,0.004,-15.6989538899,-23.265155959047085,-8.112767056627183,-16.725179891925386,0.1498619066207594,-1.0316953896665817,2.90597313672993,-10.919859381763349
2020,TX,7,159529.0,149054.0,LIZZIE FLETCHER,D,"['FLETCHER L', 'KELLY S', 'HUNT W']",3.3945486303522876,True,48.5,47.1,1.0,standard,D,3.3945486303522876,HOUSE,False,,,-0.8605776887246654,,,-4.522627144595793,1.4644351464435132,0.0,1,7.822222222222221,0.15936159448225462,1,0.90415,7.7521970056484015,0.13502455621041276,15.352932072878682,7.684359561058522,0.1445585688428347,-1.0316953896665817,2.90597313672993,3.3437432984991085
2020,TX,8,97409.0,277327.0,KEVIN BRADY,R,"['DUNCAN C', 'HERNANDEZ E', 'BRADY K']",-48.01193373468255,True,23.9,72.7,-1.0,standard,D,-48.01193373468255,HOUSE,False,,,-52.84261117885348,,,7.1615680702236375,-50.5175983436853,0.0,0,,0.0,0,0.0,-52.45888735226703,-60.43556294836179,-44.47365644313632,-52.425787453862746,0.0,-1.0316953896665817,2.90597313672993,-48.63829019162971
2020,TX,9,172938.0,49575.0,AL GREEN,D,"['GREEN A', 'TEAGUE J', 'SOSA J']",55.44080570573405,True,79.3,18.0,1.0,standard,D,55.44080570573405,HOUSE,False,,,60.67601491406101,,,,63.00102774922919,0.0,0,,0.0,0,1.0,66.6266762998235,58.69540877079781,74.58216678384203,66.68694280549299,0.0,-1.0316953896665817,2.90597313672993,64.88033590128478
2020,TX,10,187686.0,217216.0,MICHAEL T MCCAUL,R,"['MCCAUL M', 'SIEGEL M', 'ERIKSEN R']",-7.293122780327091,True,43.2,52.3,-1.0,standard,D,-7.293122780327091,HOUSE,False,,,-11.853808646686497,,,3.323138564639345,-9.528795811518318,0.0,0,-7.60367404586542,0.18707278240309666,2,0.0776,-8.291335587033027,-15.741410670913579,-0.8357446954445218,-8.42981091165891,0.16215580047589012,-1.0316953896665817,2.90597313672993,-7.649487659462723
2020,TX,11,53394.0,232568.0,AUGUST PFLUGER,R,"['PFLUGER A', 'HOGG J', 'CODY W']",-62.65657674795952,True,19.1,77.8,0.0,standard,D,-62.65657674795952,HOUSE,False,,,-62.902928211845165,,,,-60.577915376676984,0.0,0,,0.0,0,0.0,-59.10007702629112,-68.36919166146197,-49.799352552143404,-59.11583261656852,0.0,-1.0316953896665817,2.90597313672993,-58.69860722462139
2020,TX,12,121250.0,233853.0,KAY GRANGER,R,"['GRANGER K', 'WELCH L', 'HOLCOMB T']",-31.709954576559475,True,32.7,62.9,-1.0,standard,D,-31.709954576559475,HOUSE,False,,,-33.914970994163994,,,8.209642235621807,-31.589958158995813,0.0,0,,0.0,0,0.0,-33.910013601666314,-41.92028981699994,-25.717570680616515,-33.859318468223336,0.0,-1.0316953896665817,2.90597313672993,-29.710650006940217
2020,TX,13,50477.0,217124.0,RONNY JACKSON,R,"['TRUJILLO G', 'WESTBROOK J', 'JACKSON R']",-62.27443096251509,True,16.9,79.9,0.0,standard,D,-62.27443096251509,HOUSE,False,,,-67.40765746326736,,,,-65.08264462809917,0.0,0,,0.0,0,0.0,-63.566842778863474,-72.84146165953919,-54.48761918615935,-63.690698951184096,0.0,-1.0316953896665817,2.90597313672993,-63.20333647604358
2020,TX,14,118574.0,190541.0,RANDY K WEBER SR,R,"['BELL A', 'WEBER R']",-23.281626579104863,True,38.4,58.2,-1.0,standard,D,-23.281626579104863,HOUSE,False,,,-22.821907245106072,,,4.670435365306574,-20.496894409937894,0.0,0,,0.0,0,0.0006,-20.902591504917616,-29.00367065032293,-12.589792759929251,-20.834293647008064,0.0,-1.0316953896665817,2.90597313672993,-18.617586257882298
2020,TX,15,115605.0,109017.0,VICENTE GONZALEZ,D,"['HERNANDEZ M', 'LEONE R', 'GONZALEZ V']",2.932927317894062,True,56.7,40.0,1.0,standard,D,2.932927317894062,HOUSE,False,,,14.944894093477119,,,7.116642437023856,17.269906928645298,0.0,0,,0.0,0,0.99985,22.97322921437788,14.875122785960606,31.05023732012061,22.913944596639134,0.0,-1.0316953896665817,2.90597313672993,19.149215080700895
2020,TX,16,154108.0,84006.0,VERONICA ESCOBAR,D,"['JACKSON I', 'ESCOBAR V']",29.44052008701714,True,67.9,27.2,1.0,standard,D,29.44052008701714,HOUSE,False,,,40.47204289564149,,,-0.0285191031893816,42.797055730809674,0.0,1,,0.0,0,1.0,48.22289816519108,40.212278495775216,56.26089007890456,48.23872486495378,0.0,-1.0316953896665817,2.90597313672993,44.67636388286527
2020,TX,17,125565.0,171390.0,PETE SESSIONS,R,"['SESSIONS P', 'KENNEDY R', 'BROWN T']",-15.431631055210385,True,38.8,56.3,0.0,standard,D,-15.431631055210385,HOUSE,False,,,-20.72669527470551,,,,-18.401682439537332,0.0,0,,0.0,0,0.01135,-16.481314742454074,-25.757419603169975,-7.305415307563909,-16.50066112627592,0.0,-1.0316953896665817,2.90597313672993,-16.522374287481735
2020,TX,18,180952.0,58033.0,SHEILA JACKSON LEE,D,"['SPENCER L', 'LEE S', 'DUNCAN V', 'CHAMPION W']",51.433771994058205,True,76.5,20.0,1.0,standard,D,51.433771994058205,HOUSE,False,,,56.22420996275928,,,-3.848368139645558,58.54922279792746,0.0,0,,0.0,0,1.0,57.67441837405132,49.794550382220606,65.59368698862205,57.755361653829276,0.0,-1.0316953896665817,2.90597313672993,60.428530949983056
2020,TX,19,60583.0,198198.0,JODEY C ARRINGTON,R,"['ARRINGTON J', 'BURNES J', 'WATSON T']",-53.1781699583818,True,23.5,72.5,-1.0,standard,D,-53.1781699583818,HOUSE,False,,,-53.366679501834845,,,6.173081515860986,-51.041666666666664,0.0,0,,0.0,0,0.0,-52.45298893502293,-60.4706814672112,-44.22147613114769,-52.439775009607,0.0,-1.0316953896665817,2.90597313672993,-49.16235851461107
2020,TX,20,175078.0,89628.0,JOAQUIN CASTRO,D,"['BLUNT J', 'CASTRO J', 'GARZA M']",32.281096763956995,True,61.0,34.3,1.0,standard,D,32.281096763956995,HOUSE,False,,,25.69177625192522,,,,28.016789087093397,0.0,0,,0.0,0,1.0,31.992777041789598,24.021648435720067,40.1826300155768,32.10485013498439,0.0,-1.0316953896665817,2.90597313672993,29.896097239148993
2020,TX,21,205780.0,235740.0,CHIP ROY,R,"['DIBIANCA A', 'ROY C', 'WAKELY T', 'DAVIS W']",-6.785649574198224,True,42.5,52.5,-1.0,standard,D,-6.785649574198224,HOUSE,False,,,-12.851328624641864,,,0.5748533755358274,-10.526315789473685,0.0,1,-0.017977528089888395,0.13941061758583168,1,0.03825,-10.548041169798315,-18.222548890397047,-2.923554662552547,-12.189791303060842,0.13084093294833285,-1.0316953896665817,2.90597313672993,-8.64700763741809
2020,TX,22,181998.0,210259.0,TROY NEHLS,R,"['LEBLANC J', 'KULKARNI S', 'NEHLS T']",-7.204715275954285,True,44.2,52.1,0.0,standard,D,-7.204715275954285,HOUSE,False,,,-10.528543468605353,,,,-8.203530633437174,0.0,0,-0.6380952380952386,0.21924079174750427,2,0.25665,-4.32847245063388,-12.708973645556574,4.027203227357879,-5.354556804289798,0.23090858367409808,-1.0316953896665817,2.90597313672993,-6.324222481381579
2020,TX,23,137693.0,149395.0,TONY GONZALES,R,"['VILLELA B', 'JONES G', 'GONZALES T']",-4.076102101097921,True,49.8,46.4,0.0,standard,D,-4.076102101097921,HOUSE,False,,,1.2092906991353547,,,,3.5343035343035334,0.0,0,6.804819277108433,0.09713197981483249,1,0.8795,8.054714338509989,-0.7127857033151546,16.884843519998302,8.288673121554451,0.1293150424244934,-1.0316953896665817,2.90597313672993,5.413611686359129
2020,TX,24,163326.0,167910.0,BETH VAN DUYNE,R,"['DUYNE B', 'VALENZUELA C', 'HAMILTON D', 'BAUER M', 'KUZMICH S']",-1.3839075462812014,True,44.5,50.7,0.0,standard,D,-1.3839075462812014,HOUSE,False,,,-8.837617877184988,,,,-6.512605042016809,0.0,0,,0.0,0,0.32665,-3.246925843407625,-12.592570536130536,6.002634027827317,-3.289813550790724,0.0,-1.0316953896665817,2.90597313672993,-4.633296889961214
2020,TX,25,165697.0,220088.0,ROGER WILLIAMS,R,"['KELSEY B', 'OLIVER J', 'WILLIAMS R']",-14.098785593011652,True,40.2,55.1,-1.0,standard,D,-14.098785593011652,HOUSE,False,,,-17.959850190886957,,,0.7420732464947992,-15.634837355718778,0.0,0,-7.780952380952382,0.021993683168774474,1,0.0149,-13.630068698038434,-21.74679761693155,-5.6505670699018715,-13.800403100570442,0.025926674267114227,-1.0316953896665817,2.90597313672993,-13.755529203663183
2020,TX,26,161009.0,261963.0,MICHAEL C BURGESS,R,"['IANNUZZI C', 'BOLER M', 'BURGESS M']",-23.867773753345375,True,34.4,60.9,-1.0,standard,D,-23.867773753345375,HOUSE,False,,,-30.131938333594203,,,4.109635464803379,-27.806925498426025,0.0,0,,0.0,0,0.0,-27.897985647702832,-36.00989703608317,-19.865948351927504,-27.907159553300957,0.0,-1.0316953896665817,2.90597313672993,-25.92761734637043
2020,TX,27,95466.0,172305.0,MICHAEL CLOUD,R,"['CLOUD M', 'GRAY P', 'FUENTE R']",-28.695788565602697,True,36.5,60.1,-1.0,standard,D,-28.695788565602697,HOUSE,False,,,-26.75565465711435,,,4.785669204049427,-24.43064182194617,0.0,1,,0.0,0,0.0,-28.896496959751623,-36.98565423674798,-20.821671845207884,-28.902915705927427,0.0,-1.0316953896665817,2.90597313672993,-22.551333669890575
2020,TX,28,137494.0,91925.0,HENRY CUELLAR,D,"['CONGDON B', 'CUELLAR H', 'WHITTEN S']",19.862783814766868,True,58.3,38.5,1.0,standard,D,19.862783814766868,HOUSE,False,,,18.129532619377276,,,,20.454545454545453,0.0,0,,0.0,0,1.0,24.69098930648406,16.643049382980628,32.82430507155995,24.69554939993305,0.0,-1.0316953896665817,2.90597313672993,22.33385360660105
2020,TX,29,111305.0,42840.0,SYLVIA R GARCIA,D,"['BLANCO J', 'KURTZ P', 'GARCIA S']",44.41597197443965,True,71.1,25.4,1.0,standard,D,44.41597197443965,HOUSE,False,,,45.03250011819969,,,6.754508033352245,47.35751295336787,0.0,1,,0.0,0,1.0,56.313472346445735,48.219196021366116,64.37210365844106,56.292392741654396,0.0,-1.0316953896665817,2.90597313672993,49.236821105423466
2020,TX,30,204928.0,48685.0,EDDIE BERNICE JOHNSON,D,"['JOHNSON E', 'WILLIAMS E', 'PENNIE T']",61.606857692626164,True,79.1,18.3,1.0,standard,D,61.606857692626164,HOUSE,False,,,60.097985111443734,,,,62.422997946611915,0.0,0,,0.0,0,1.0,66.09184669702904,58.08906901275889,74.06058468458308,66.11778799010163,0.0,-1.0316953896665817,2.90597313672993,64.30230609866751
2020,TX,31,176293.0,212695.0,JOHN R CARTER,R,"['PATTERSON C', 'IMAM D', 'CARTER J', 'SCOTT J']",-9.358129299618497,True,40.8,53.5,-1.0,standard,D,-9.358129299618497,HOUSE,False,,,-15.792669250862774,,,-0.6620488205696358,-13.467656415694595,0.0,0,,0.0,0,0.0441,-10.79163929573124,-18.853647154405778,-2.6412711678684837,-10.768244093094328,0.0,-1.0316953896665817,2.90597313672993,-11.588348263639
2020,TX,32,178542.0,157867.0,COLIN Z ALLRED,D,"['PETERSON C', 'ALLRED C', 'COLLINS G', 'SIGMON J']",6.1457927701101935,True,48.5,46.6,1.0,standard,D,6.1457927701101935,HOUSE,False,,,-0.3271158845898414,,,-4.174215827087787,1.9978969505783373,0.0,1,,0.0,0,0.90725,8.375107113981944,0.2765412104104876,16.52604506651607,8.417729690749072,0.0,-1.0316953896665817,2.90597313672993,3.8772051026339325
